# r C
1.825000000000000000e+01 2.867123899706588638e-02
1.850000000000000000e+01 2.829954654574553044e-02
1.875000000000000000e+01 2.792966179870187693e-02
1.900000000000000000e+01 2.746981013118649992e-02
1.925000000000000000e+01 2.725513470258735665e-02
1.950000000000000000e+01 2.701730016893394079e-02
1.975000000000000000e+01 2.646083197943693843e-02
2.000000000000000000e+01 2.617963957055214827e-02
2.025000000000000000e+01 2.586950297857206621e-02
2.050000000000000000e+01 2.558097992798079659e-02
2.075000000000000000e+01 2.523835447028298373e-02
2.100000000000000000e+01 2.509869298479594502e-02
2.125000000000000000e+01 2.483662309949320052e-02
2.150000000000000000e+01 2.437409605524436251e-02
2.175000000000000000e+01 2.420355983817907078e-02
2.200000000000000000e+01 2.385805103583177669e-02
2.225000000000000000e+01 2.366022606028274355e-02
2.250000000000000000e+01 2.342296231375986040e-02
2.275000000000000000e+01 2.312730431818855320e-02
2.300000000000000000e+01 2.305714023739663734e-02
2.325000000000000000e+01 2.268285856620589139e-02
2.350000000000000000e+01 2.245385852894105083e-02
2.375000000000000000e+01 2.215410035268664327e-02
2.400000000000000000e+01 2.205968454332920062e-02
2.425000000000000000e+01 2.176816410302006427e-02
2.450000000000000000e+01 2.154248275730671208e-02
2.475000000000000000e+01 2.139284005146470727e-02
2.500000000000000000e+01 2.113947052547346037e-02
2.525000000000000000e+01 2.082892743848418354e-02
2.550000000000000000e+01 2.087411786618469794e-02
2.575000000000000000e+01 2.059678659407214452e-02
2.600000000000000000e+01 2.039848126166977915e-02
2.625000000000000000e+01 2.027543059101474809e-02
2.650000000000000000e+01 2.004331458085792383e-02
2.675000000000000000e+01 1.973088379123321898e-02
2.700000000000000000e+01 1.986152497808939613e-02
2.725000000000000000e+01 1.957766313441160200e-02
2.750000000000000000e+01 1.942057437538899020e-02
2.775000000000000000e+01 1.927613659938946788e-02
2.800000000000000000e+01 1.910372766070952272e-02
2.825000000000000000e+01 1.869990717623711690e-02
2.850000000000000000e+01 1.892941627271384555e-02
2.875000000000000000e+01 1.865286409709255785e-02
2.900000000000000000e+01 1.851492249785128066e-02
2.925000000000000000e+01 1.841379605990168741e-02
2.950000000000000000e+01 1.827915777540677772e-02
2.975000000000000000e+01 1.802530418367975090e-02
3.000000000000000000e+01 1.814654193499218998e-02
3.025000000000000000e+01 1.786769805281408427e-02
3.050000000000000000e+01 1.773589623899706272e-02
3.075000000000000000e+01 1.766030941584422614e-02
3.100000000000000000e+01 1.744786228708608208e-02
3.125000000000000000e+01 1.719609184424166284e-02
3.150000000000000000e+01 1.743938880607128275e-02
3.175000000000000000e+01 1.720940398921193965e-02
3.200000000000000000e+01 1.706269107659478396e-02
3.225000000000000000e+01 1.700534688038022463e-02
3.250000000000000000e+01 1.684238852582911269e-02
3.275000000000000000e+01 1.670600096533678830e-02
3.300000000000000000e+01 1.673726164375540643e-02
3.325000000000000000e+01 1.658317932401021447e-02
3.350000000000000000e+01 1.648829687916777628e-02
3.375000000000000000e+01 1.644028710686486205e-02
3.400000000000000000e+01 1.630099216934039613e-02
3.425000000000000000e+01 1.621336689783942422e-02
3.450000000000000000e+01 1.620180275023694327e-02
3.475000000000000000e+01 1.608013803680981638e-02
3.500000000000000000e+01 1.598064007544869325e-02
3.525000000000000000e+01 1.598225667195462760e-02
3.550000000000000000e+01 1.582795650268643134e-02
3.575000000000000000e+01 1.576141304347826108e-02
3.600000000000000000e+01 1.578667502823448074e-02
3.625000000000000000e+01 1.562319861873076067e-02
3.650000000000000000e+01 1.560136642498605695e-02
3.675000000000000000e+01 1.556113514328458583e-02
3.700000000000000000e+01 1.547669378500933675e-02
3.725000000000000000e+01 1.536806958045955004e-02
3.750000000000000000e+01 1.502478757944650245e-02
3.775000000000000000e+01 1.503837425950697512e-02
3.800000000000000000e+01 1.507367417183697739e-02
3.825000000000000000e+01 1.425703561383353905e-02
3.850000000000000000e+01 1.465665088230198691e-02
3.875000000000000000e+01 1.442177876852288390e-02
3.900000000000000000e+01 1.407963359928974395e-02
3.925000000000000000e+01 1.419539123664518426e-02
3.950000000000000000e+01 1.401569789219191640e-02
3.975000000000000000e+01 1.380677324579592663e-02
4.000000000000000000e+01 1.362074330932693152e-02
4.025000000000000000e+01 1.398663309418690139e-02
4.050000000000000000e+01 1.341054231244384609e-02
4.075000000000000000e+01 1.351027024160737430e-02
4.100000000000000000e+01 1.362778307326602094e-02
4.125000000000000000e+01 1.305217037312738498e-02
4.150000000000000000e+01 1.357308223220269477e-02
4.175000000000000000e+01 1.300429120153643106e-02
4.200000000000000000e+01 1.306748273792564079e-02
4.225000000000000000e+01 1.330403483934507018e-02
4.250000000000000000e+01 1.306279051978770714e-02
4.275000000000000000e+01 1.286050763193066944e-02
4.300000000000000000e+01 1.286846146604375338e-02
4.325000000000000000e+01 1.315134932486500437e-02
4.350000000000000000e+01 1.257170151379447161e-02
4.375000000000000000e+01 1.277130545419627276e-02
4.400000000000000000e+01 1.272996762812352370e-02
4.425000000000000000e+01 1.245400114318376619e-02
4.450000000000000000e+01 1.248100160042678146e-02
4.475000000000000000e+01 1.269372041978187801e-02
4.500000000000000000e+01 1.224304300346437668e-02
4.525000000000000000e+01 1.245034791684787243e-02
4.550000000000000000e+01 1.233279790063310580e-02
4.575000000000000000e+01 1.211164433089085939e-02
4.600000000000000000e+01 1.223027352748611712e-02
4.625000000000000000e+01 1.217251267004534551e-02
4.650000000000000000e+01 1.201598102077455765e-02
4.675000000000000000e+01 1.210440106692531499e-02
4.700000000000000000e+01 1.203515836753659037e-02
4.725000000000000000e+01 1.187652541275874794e-02
4.750000000000000000e+01 1.192768663932513087e-02
4.775000000000000000e+01 1.191029534790673944e-02
4.800000000000000000e+01 1.181349057821373325e-02
4.825000000000000000e+01 1.172378733319212087e-02
4.850000000000000000e+01 1.180781156231246187e-02
4.875000000000000000e+01 1.166391703225253332e-02
4.900000000000000000e+01 1.170072382060888261e-02
4.925000000000000000e+01 1.167193479924848697e-02
4.950000000000000000e+01 1.163066517978752351e-02
4.975000000000000000e+01 1.155651507068551458e-02
5.000000000000000000e+01 1.155813089454129847e-02
5.025000000000000000e+01 1.150936660032418797e-02
5.050000000000000000e+01 1.142701560468140434e-02
5.075000000000000000e+01 1.150730185865492944e-02
5.100000000000000000e+01 1.145937098377749173e-02
5.125000000000000000e+01 1.139379667911443079e-02
5.150000000000000000e+01 1.145020004706989898e-02
5.175000000000000000e+01 1.132695727559685298e-02
5.200000000000000000e+01 1.139853127500666842e-02
5.225000000000000000e+01 1.132673621034581239e-02
5.250000000000000000e+01 1.133921045612163239e-02
5.275000000000000000e+01 1.137443796677335695e-02
5.300000000000000000e+01 1.128103743926836197e-02
5.325000000000000000e+01 1.131141637770071914e-02
5.350000000000000000e+01 1.128597149287321848e-02
5.375000000000000000e+01 1.128620965590824282e-02
5.400000000000000000e+01 1.124036083224210641e-02
5.425000000000000000e+01 1.111689722190465322e-02
5.450000000000000000e+01 1.125782695673918470e-02
5.475000000000000000e+01 1.123743698487636965e-02
5.500000000000000000e+01 1.127475495099019773e-02
5.525000000000000000e+01 1.119587445541033073e-02
5.550000000000000000e+01 1.099854941976790602e-02
5.575000000000000000e+01 1.116957855428114127e-02
5.625000000000000000e+01 1.120358939186099669e-02
5.650000000000000000e+01 1.115624166444385314e-02
5.725000000000000000e+01 1.095678271308523320e-02
