# K=5
# r C
2.500000000000000000e-01 2.668909031806361298e-01
5.000000000000000000e-01 3.581898459383753286e-01
7.500000000000000000e-01 2.741191401040277698e-01
1.000000000000000000e+00 2.975939050413443643e-01
1.250000000000000000e+00 2.533025623499600143e-01
1.500000000000000000e+00 2.384658148839690628e-01
1.750000000000000000e+00 2.138110496132302196e-01
2.000000000000000000e+00 2.134389743931715266e-01
2.250000000000000000e+00 1.971115630834889276e-01
2.500000000000000000e+00 1.976547005868231621e-01
2.750000000000000000e+00 1.796428047479327883e-01
3.000000000000000000e+00 1.772890116152185946e-01
3.250000000000000000e+00 1.661518245254633153e-01
3.500000000000000000e+00 1.669305207551887993e-01
3.750000000000000000e+00 1.570636865068780197e-01
4.000000000000000000e+00 1.538292277940784269e-01
4.250000000000000000e+00 1.489746982528674379e-01
4.500000000000000000e+00 1.456197069218458096e-01
4.750000000000000000e+00 1.415471829987997032e-01
5.000000000000000000e+00 1.376012622413596009e-01
5.250000000000000000e+00 1.346533937621461063e-01
5.500000000000000000e+00 1.321712640037343289e-01
5.750000000000000000e+00 1.289422873877478504e-01
6.000000000000000000e+00 1.260513817017871463e-01
6.250000000000000000e+00 1.232395244491440722e-01
6.500000000000000000e+00 1.220016354425315086e-01
6.750000000000000000e+00 1.187926929534150328e-01
7.000000000000000000e+00 1.173686462421725113e-01
7.250000000000000000e+00 1.151298156391052513e-01
7.500000000000000000e+00 1.135299831772301621e-01
7.750000000000000000e+00 1.116388255915863326e-01
8.000000000000000000e+00 1.099077087223259419e-01
8.250000000000000000e+00 1.086110326086956596e-01
8.500000000000000000e+00 1.069844432078439211e-01
8.750000000000000000e+00 1.055079321152307265e-01
9.000000000000000000e+00 1.041814904664232211e-01
9.250000000000000000e+00 1.029356911843158223e-01
9.500000000000000000e+00 1.017428165054540812e-01
9.750000000000000000e+00 1.001447183351457798e-01
1.000000000000000000e+01 9.926321605761535827e-02
1.025000000000000000e+01 9.798911410858987536e-02
1.050000000000000000e+01 9.715692748835587367e-02
1.075000000000000000e+01 9.600840380964335841e-02
1.100000000000000000e+01 9.508716737161655719e-02
1.125000000000000000e+01 9.418938822282432732e-02
1.150000000000000000e+01 9.326283164399395975e-02
1.175000000000000000e+01 9.240666199875523235e-02
1.200000000000000000e+01 9.148853167862307234e-02
1.225000000000000000e+01 9.064451687116564793e-02
1.250000000000000000e+01 9.002890041511069086e-02
1.275000000000000000e+01 8.926035138782105471e-02
1.300000000000000000e+01 8.840054518603333855e-02
1.325000000000000000e+01 8.770297400668651544e-02
1.350000000000000000e+01 8.701548825397861786e-02
1.375000000000000000e+01 8.649239694687813063e-02
1.400000000000000000e+01 8.570388160652364640e-02
1.425000000000000000e+01 8.524555590094609614e-02
1.450000000000000000e+01 8.455647483322785429e-02
1.475000000000000000e+01 8.412710373559934007e-02
1.500000000000000000e+01 8.347666320774971283e-02
1.525000000000000000e+01 8.313918921979390753e-02
1.550000000000000000e+01 8.244538882286985004e-02
1.575000000000000000e+01 8.203848776340358362e-02
1.600000000000000000e+01 8.156194862847779281e-02
1.625000000000000000e+01 8.109439104396093390e-02
1.650000000000000000e+01 8.069031875166711443e-02
1.675000000000000000e+01 8.024783720103138840e-02
1.700000000000000000e+01 7.987954679387371248e-02
1.725000000000000000e+01 7.950571526556741986e-02
1.750000000000000000e+01 7.913182727515215287e-02
1.775000000000000000e+01 7.881508415577487270e-02
1.800000000000000000e+01 7.839929852639065944e-02
1.825000000000000000e+01 7.811233228861029498e-02
1.850000000000000000e+01 7.777057720768548732e-02
1.875000000000000000e+01 7.745480811549745881e-02
1.900000000000000000e+01 7.720159988900265891e-02
1.925000000000000000e+01 7.687454107762070610e-02
1.950000000000000000e+01 7.665677590947329867e-02
1.975000000000000000e+01 7.636766893393794053e-02
2.000000000000000000e+01 7.614540067827610392e-02
2.025000000000000000e+01 7.592005890459678497e-02
2.050000000000000000e+01 7.567811871044399785e-02
2.075000000000000000e+01 7.552332098816094685e-02
2.100000000000000000e+01 7.529813384198050241e-02
2.125000000000000000e+01 7.512086945407664418e-02
2.150000000000000000e+01 7.461511467188158830e-02
2.175000000000000000e+01 7.446235444195604958e-02
2.200000000000000000e+01 7.360398281665947451e-02
2.225000000000000000e+01 7.367870318454000644e-02
2.250000000000000000e+01 7.282280458229624387e-02
2.275000000000000000e+01 7.281226117814423859e-02
