# K=5
# r C
6.050000000000000000e+01 4.204343777669364290e-02
6.075000000000000000e+01 4.198390476421360457e-02
6.100000000000000000e+01 4.190733566899836060e-02
6.125000000000000000e+01 4.185181137498826531e-02
6.150000000000000000e+01 4.178472136097272777e-02
6.175000000000000000e+01 4.173870901963592367e-02
6.200000000000000000e+01 4.164488684591849399e-02
6.225000000000000000e+01 4.160777326276607346e-02
6.250000000000000000e+01 4.153669276865454285e-02
6.275000000000000000e+01 4.150766890232484435e-02
6.300000000000000000e+01 4.139970782567047036e-02
6.325000000000000000e+01 4.137136385960178686e-02
6.350000000000000000e+01 4.130660324142566842e-02
6.375000000000000000e+01 4.125259726550998401e-02
6.400000000000000000e+01 4.119122175586984597e-02
6.425000000000000000e+01 4.113598239848712673e-02
6.450000000000000000e+01 4.108859518129649724e-02
6.475000000000000000e+01 4.101873702524671400e-02
6.500000000000000000e+01 4.097364311062435399e-02
6.525000000000000000e+01 4.091489333962017999e-02
6.550000000000000000e+01 4.086306811823486873e-02
6.575000000000000000e+01 4.080891461256347386e-02
6.600000000000000000e+01 4.075665805610217268e-02
6.625000000000000000e+01 4.070737200458716953e-02
6.650000000000000000e+01 4.065351492121938026e-02
6.675000000000000000e+01 4.060044218822086992e-02
6.700000000000000000e+01 4.055282639833074354e-02
6.725000000000000000e+01 4.049444810822604851e-02
6.750000000000000000e+01 4.045650244964400094e-02
6.775000000000000000e+01 4.039352932514510969e-02
6.800000000000000000e+01 4.034917248620810415e-02
6.825000000000000000e+01 4.029635607151423049e-02
6.850000000000000000e+01 4.025102408073842619e-02
6.875000000000000000e+01 4.020155781474245987e-02
6.900000000000000000e+01 4.014840861382777681e-02
6.925000000000000000e+01 4.011039947680720280e-02
6.950000000000000000e+01 4.005644384853222773e-02
6.975000000000000000e+01 4.001373080000771715e-02
7.000000000000000000e+01 3.996644822129149371e-02
7.025000000000000000e+01 3.991766841947365363e-02
7.050000000000000000e+01 3.987566071085003189e-02
7.075000000000000000e+01 3.982439918302436294e-02
