# r C
4.425000000000000000e+01 9.219239782795084562e-03
4.450000000000000000e+01 9.075830221392371458e-03
4.475000000000000000e+01 9.313973294921919915e-03
4.500000000000000000e+01 9.059814636993523268e-03
4.525000000000000000e+01 9.175854570757589410e-03
4.550000000000000000e+01 9.015080373743792827e-03
4.575000000000000000e+01 8.986015233320477497e-03
4.600000000000000000e+01 9.002667377967458334e-03
4.625000000000000000e+01 9.037921223437361470e-03
4.650000000000000000e+01 8.932369838420108413e-03
4.675000000000000000e+01 9.033656644034918429e-03
4.700000000000000000e+01 9.076886341929322685e-03
4.725000000000000000e+01 8.876022335455474935e-03
4.750000000000000000e+01 8.991680837584607733e-03
4.775000000000000000e+01 8.980467755428654317e-03
4.800000000000000000e+01 8.752055369127516651e-03
4.825000000000000000e+01 8.877474169785119773e-03
4.850000000000000000e+01 8.958041608321665530e-03
4.875000000000000000e+01 8.731033595793023447e-03
4.900000000000000000e+01 8.807705597788527754e-03
4.925000000000000000e+01 8.824455500661054427e-03
4.950000000000000000e+01 8.757537966494142664e-03
4.975000000000000000e+01 8.705521472392637947e-03
5.000000000000000000e+01 8.806130322949414294e-03
5.025000000000000000e+01 8.623679134948807751e-03
5.050000000000000000e+01 8.694633390017005026e-03
5.075000000000000000e+01 8.845151493107335228e-03
5.100000000000000000e+01 8.683188244137831149e-03
5.125000000000000000e+01 8.721208989063750430e-03
5.150000000000000000e+01 8.766180277712403573e-03
5.175000000000000000e+01 8.754223536211264839e-03
5.200000000000000000e+01 8.730403107495333243e-03
5.225000000000000000e+01 8.678065161474707301e-03
5.250000000000000000e+01 8.736209655908242638e-03
5.275000000000000000e+01 8.699788523090992362e-03
5.300000000000000000e+01 8.577765075735925560e-03
5.325000000000000000e+01 8.673829687916776582e-03
5.350000000000000000e+01 8.610040010002499924e-03
5.375000000000000000e+01 8.597142571352361581e-03
5.400000000000000000e+01 8.525734759202678245e-03
5.425000000000000000e+01 8.443580656224991890e-03
5.450000000000000000e+01 8.529257314328582418e-03
5.475000000000000000e+01 8.566535968632471229e-03
5.500000000000000000e+01 8.827715543108622179e-03
5.525000000000000000e+01 8.727838534720370328e-03
5.550000000000000000e+01 8.486994797919167680e-03
5.575000000000000000e+01 8.849726593758334633e-03
5.625000000000000000e+01 8.732910379515316721e-03
5.650000000000000000e+01 8.804881301680448497e-03
5.725000000000000000e+01 8.679071628651460757e-03
