# r C
7.500000000000000000e-01 2.300799248747913139e-01
1.500000000000000000e+00 1.531503338898163591e-01
2.250000000000000000e+00 1.185591611018363967e-01
2.500000000000000000e+00 1.109075542570951561e-01
3.000000000000000000e+00 9.479108037204865556e-02
3.250000000000000000e+00 8.645965498052310405e-02
3.750000000000000000e+00 8.986326168614357235e-02
4.250000000000000000e+00 7.671535893155258246e-02
4.500000000000000000e+00 7.799087020033389217e-02
4.750000000000000000e+00 7.598069699499164498e-02
5.000000000000000000e+00 6.827253756260434625e-02
5.250000000000000000e+00 7.405743948247078823e-02
5.500000000000000000e+00 6.510548831385642998e-02
6.000000000000000000e+00 6.522612687813021670e-02
6.500000000000000000e+00 6.076022537562604520e-02
6.750000000000000000e+00 6.523148429200181786e-02
7.000000000000000000e+00 6.066058013355592193e-02
7.250000000000000000e+00 6.027793427230047213e-02
7.500000000000000000e+00 6.199839568007512597e-02
7.750000000000000000e+00 5.501721619365609883e-02
8.250000000000000000e+00 6.051641624930440000e-02
8.500000000000000000e+00 5.495420939661339876e-02
8.750000000000000000e+00 5.304705759599332576e-02
9.000000000000000000e+00 5.599251202985367631e-02
9.250000000000000000e+00 5.469542988313856602e-02
9.500000000000000000e+00 4.925553005008347085e-02
9.750000000000000000e+00 5.455788292988313776e-02
1.000000000000000000e+01 4.886884390651085458e-02
1.025000000000000000e+01 4.930161380077907607e-02
1.050000000000000000e+01 5.235021911519198434e-02
1.075000000000000000e+01 4.934970784641069114e-02
1.100000000000000000e+01 4.994146494156927879e-02
1.125000000000000000e+01 4.974296744574290691e-02
1.150000000000000000e+01 4.832825542570951677e-02
1.175000000000000000e+01 4.622600166944908218e-02
1.200000000000000000e+01 4.805231636060100509e-02
1.225000000000000000e+01 4.655893155258764710e-02
1.250000000000000000e+01 4.885329716193655830e-02
1.275000000000000000e+01 4.747869133741421110e-02
1.300000000000000000e+01 4.478130217028380988e-02
1.325000000000000000e+01 4.581514934716508780e-02
1.350000000000000000e+01 4.545668066887471187e-02
1.375000000000000000e+01 4.496107148277432575e-02
1.400000000000000000e+01 4.315852810239288045e-02
1.425000000000000000e+01 4.574065108514190764e-02
1.450000000000000000e+01 4.378610183639398967e-02
1.475000000000000000e+01 4.345454229271007024e-02
1.500000000000000000e+01 4.367341997433881601e-02
1.525000000000000000e+01 4.245803190502690089e-02
1.550000000000000000e+01 4.357116316639741277e-02
1.575000000000000000e+01 4.062374775237605901e-02
1.600000000000000000e+01 4.347957031764861091e-02
1.625000000000000000e+01 4.306601073345259212e-02
1.650000000000000000e+01 4.061611917494270529e-02
1.675000000000000000e+01 4.421821974965229468e-02
1.700000000000000000e+01 4.056955922865013858e-02
1.725000000000000000e+01 4.146623652112427227e-02
1.750000000000000000e+01 3.983430174313765115e-02
1.775000000000000000e+01 4.132220367278797990e-02
1.800000000000000000e+01 4.030811041895688424e-02
1.825000000000000000e+01 3.987557781201848950e-02
1.850000000000000000e+01 4.095430645968953232e-02
1.875000000000000000e+01 4.050626174076393110e-02
1.900000000000000000e+01 4.051971214017521805e-02
1.925000000000000000e+01 4.014960629921259655e-02
1.950000000000000000e+01 4.035093657270030082e-02
1.975000000000000000e+01 4.041997078464106691e-02
2.000000000000000000e+01 4.112546933667084181e-02
2.025000000000000000e+01 4.016006187389511289e-02
2.050000000000000000e+01 3.955576441102756635e-02
2.075000000000000000e+01 4.106602002503129123e-02
2.100000000000000000e+01 4.010044518642181394e-02
2.125000000000000000e+01 4.035190285428141843e-02
2.150000000000000000e+01 4.005467445742905142e-02
2.175000000000000000e+01 3.977130325814536710e-02
2.200000000000000000e+01 4.013266583229036649e-02
2.225000000000000000e+01 3.837280701754386403e-02
2.275000000000000000e+01 3.811769616026711160e-02
