# r C
7.500000000000000000e-01 2.238518234548969865e-01
1.500000000000000000e+00 1.342828588572571313e-01
2.250000000000000000e+00 9.821909793986266513e-02
2.500000000000000000e+00 9.413907593839589139e-02
3.000000000000000000e+00 7.855918013581858483e-02
3.250000000000000000e+00 7.159297286485766243e-02
3.750000000000000000e+00 7.350290852723515012e-02
4.250000000000000000e+00 6.377945196346422596e-02
4.500000000000000000e+00 6.607232148809920325e-02
4.750000000000000000e+00 6.077235149009933834e-02
5.000000000000000000e+00 5.494686312420828112e-02
5.250000000000000000e+00 5.988135875725048018e-02
5.500000000000000000e+00 5.078213547569838254e-02
6.000000000000000000e+00 5.165930617596728447e-02
6.500000000000000000e+00 4.649279951996799359e-02
6.750000000000000000e+00 5.042987108231457988e-02
7.000000000000000000e+00 4.630363690912727564e-02
7.250000000000000000e+00 4.494919682480154333e-02
7.500000000000000000e+00 4.708915612948390284e-02
7.750000000000000000e+00 4.157589672644843026e-02
8.250000000000000000e+00 4.294881881014289693e-02
8.500000000000000000e+00 3.859770651376758649e-02
8.750000000000000000e+00 3.729368624574971869e-02
9.000000000000000000e+00 3.817370569802693014e-02
9.250000000000000000e+00 3.704825321688112738e-02
9.500000000000000000e+00 3.425957563837589426e-02
9.750000000000000000e+00 3.534151443429561779e-02
1.000000000000000000e+01 3.220328021868124058e-02
1.025000000000000000e+01 3.169557970531368396e-02
1.050000000000000000e+01 3.292725765051003617e-02
1.075000000000000000e+01 3.073549569971331663e-02
1.100000000000000000e+01 3.089820988065871202e-02
1.125000000000000000e+01 3.041648776585105518e-02
1.150000000000000000e+01 2.871657277151810211e-02
1.175000000000000000e+01 2.734630642042802998e-02
1.200000000000000000e+01 2.816103406893792974e-02
1.225000000000000000e+01 2.714599639975998416e-02
1.250000000000000000e+01 2.634572304820321370e-02
1.275000000000000000e+01 2.653794697424272792e-02
1.300000000000000000e+01 2.531932128808587340e-02
1.325000000000000000e+01 2.483947539484681125e-02
1.350000000000000000e+01 2.434935592411098873e-02
1.375000000000000000e+01 2.394189915691348827e-02
1.400000000000000000e+01 2.337620285796830968e-02
1.425000000000000000e+01 2.338115207680512009e-02
1.450000000000000000e+01 2.272291486099073388e-02
1.475000000000000000e+01 2.254323621574771605e-02
1.500000000000000000e+01 2.207754719879876162e-02
1.525000000000000000e+01 2.174312954196946576e-02
1.550000000000000000e+01 2.145410300080611427e-02
1.575000000000000000e+01 2.111362979754205851e-02
1.600000000000000000e+01 2.053811504100273161e-02
1.625000000000000000e+01 2.016967797853190178e-02
1.650000000000000000e+01 1.993852209194898681e-02
1.675000000000000000e+01 1.964494299619974627e-02
1.700000000000000000e+01 1.944035602373491572e-02
1.725000000000000000e+01 1.902564808668404106e-02
1.750000000000000000e+01 1.853289743125732109e-02
1.775000000000000000e+01 1.848936595773051708e-02
1.800000000000000000e+01 1.822167224941433072e-02
1.825000000000000000e+01 1.802348823254883506e-02
1.850000000000000000e+01 1.767436400521939580e-02
1.875000000000000000e+01 1.746130853167988939e-02
1.900000000000000000e+01 1.713569995575462551e-02
1.925000000000000000e+01 1.707344489632642293e-02
1.950000000000000000e+01 1.674261172967086639e-02
1.975000000000000000e+01 1.642951954372715712e-02
2.000000000000000000e+01 1.639660144009600501e-02
2.025000000000000000e+01 1.604823877147365171e-02
2.050000000000000000e+01 1.577595173011534305e-02
2.075000000000000000e+01 1.557245634557455349e-02
2.100000000000000000e+01 1.548450111727878512e-02
2.125000000000000000e+01 1.523956782304005525e-02
2.150000000000000000e+01 1.496346423094872986e-02
2.175000000000000000e+01 1.481314865435473353e-02
2.200000000000000000e+01 1.460382173626390001e-02
2.225000000000000000e+01 1.441366091072738241e-02
2.250000000000000000e+01 1.433393273837303521e-02
2.275000000000000000e+01 1.405498514715795844e-02
2.300000000000000000e+01 1.400513367557837223e-02
2.325000000000000000e+01 1.383196526827278755e-02
2.350000000000000000e+01 1.357272984865657769e-02
2.375000000000000000e+01 1.348092835818684269e-02
2.400000000000000000e+01 1.328754269892502664e-02
2.425000000000000000e+01 1.314521338459601063e-02
2.450000000000000000e+01 1.298525615993447249e-02
2.475000000000000000e+01 1.288909848891886881e-02
2.500000000000000000e+01 1.262785519034602399e-02
2.525000000000000000e+01 1.261805401775828450e-02
2.550000000000000000e+01 1.241456580701116169e-02
2.575000000000000000e+01 1.228432483734209768e-02
2.600000000000000000e+01 1.215159066159966252e-02
2.625000000000000000e+01 1.202353014010457827e-02
2.650000000000000000e+01 1.189080787203995390e-02
2.675000000000000000e+01 1.177038469231281997e-02
2.700000000000000000e+01 1.159682264531921095e-02
2.725000000000000000e+01 1.148984780803568792e-02
2.750000000000000000e+01 1.140306687112474168e-02
2.775000000000000000e+01 1.124845174863509448e-02
2.800000000000000000e+01 1.112043858479454250e-02
2.825000000000000000e+01 1.107465677803379407e-02
2.850000000000000000e+01 1.089713303669786852e-02
2.875000000000000000e+01 1.085641709447296432e-02
2.900000000000000000e+01 1.064902845374876734e-02
2.925000000000000000e+01 1.056984751364376668e-02
2.950000000000000000e+01 1.064331288752583607e-02
2.975000000000000000e+01 1.038816690343458832e-02
3.000000000000000000e+01 1.040529940091244193e-02
3.025000000000000000e+01 1.026707113807587279e-02
3.050000000000000000e+01 1.009988284933281341e-02
3.075000000000000000e+01 9.988716639080285134e-03
3.100000000000000000e+01 9.903107826236033986e-03
3.125000000000000000e+01 9.873117211165917048e-03
3.150000000000000000e+01 9.740973193388595061e-03
3.175000000000000000e+01 9.701454171018808470e-03
3.200000000000000000e+01 9.613597316744193141e-03
3.225000000000000000e+01 9.467829673493383114e-03
3.250000000000000000e+01 9.348292663955374421e-03
3.275000000000000000e+01 9.301547087266135577e-03
3.300000000000000000e+01 9.163892226961472057e-03
3.325000000000000000e+01 9.150764812892286937e-03
3.350000000000000000e+01 9.127301079331214331e-03
3.375000000000000000e+01 8.908086296662200837e-03
3.400000000000000000e+01 8.836155743716246624e-03
3.425000000000000000e+01 8.795579705313688948e-03
3.450000000000000000e+01 8.744503534278171009e-03
3.475000000000000000e+01 8.651776785119007912e-03
3.500000000000000000e+01 8.552596363567093948e-03
3.525000000000000000e+01 8.479353009498879351e-03
3.550000000000000000e+01 8.403393559570638410e-03
3.575000000000000000e+01 8.348219881325421102e-03
3.600000000000000000e+01 8.324115224702922922e-03
3.625000000000000000e+01 8.220573263442786799e-03
3.650000000000000000e+01 8.186000278806466329e-03
3.675000000000000000e+01 8.095013580615519067e-03
3.700000000000000000e+01 8.066373472517214538e-03
3.725000000000000000e+01 7.940305544179135713e-03
3.750000000000000000e+01 7.914532573776522986e-03
3.775000000000000000e+01 7.824693868480120038e-03
3.800000000000000000e+01 7.800488032535501590e-03
3.825000000000000000e+01 7.692239800113658509e-03
3.850000000000000000e+01 7.673783807809409635e-03
3.875000000000000000e+01 7.635560552521683357e-03
3.900000000000000000e+01 7.534144381555261775e-03
3.925000000000000000e+01 7.505127008467231582e-03
3.950000000000000000e+01 7.466927795186346396e-03
3.975000000000000000e+01 7.410043155419401145e-03
4.000000000000000000e+01 7.334288952596839523e-03
4.025000000000000000e+01 7.323853071686260187e-03
4.050000000000000000e+01 7.197006723525157905e-03
4.075000000000000000e+01 7.183115716486362760e-03
4.100000000000000000e+01 7.158415005444807369e-03
4.125000000000000000e+01 7.051147854301397649e-03
4.150000000000000000e+01 7.003552617793567733e-03
4.175000000000000000e+01 6.956543769584638999e-03
4.200000000000000000e+01 6.898875798069077463e-03
4.225000000000000000e+01 6.880185345689712566e-03
4.250000000000000000e+01 6.817901585595902841e-03
4.275000000000000000e+01 6.724748316554437187e-03
4.300000000000000000e+01 6.732040959593384687e-03
4.325000000000000000e+01 6.661655538940690520e-03
4.350000000000000000e+01 6.564597639842656429e-03
4.375000000000000000e+01 6.560115118785696600e-03
4.400000000000000000e+01 6.493614157610507961e-03
4.425000000000000000e+01 6.416899221852885235e-03
4.450000000000000000e+01 6.431758942659670034e-03
4.475000000000000000e+01 6.384523253931214185e-03
4.500000000000000000e+01 6.328943040647154114e-03
4.525000000000000000e+01 6.290254438015165268e-03
4.550000000000000000e+01 6.212580838722581503e-03
4.575000000000000000e+01 6.192427534384645389e-03
4.600000000000000000e+01 6.145207299534254791e-03
4.625000000000000000e+01 6.114537094490318965e-03
4.650000000000000000e+01 6.060572485785229932e-03
4.675000000000000000e+01 6.026293225749932911e-03
4.700000000000000000e+01 6.007379439331043090e-03
4.725000000000000000e+01 5.938726949612732273e-03
4.750000000000000000e+01 5.929232124246879704e-03
4.775000000000000000e+01 5.916732544074366357e-03
4.800000000000000000e+01 5.853099496250569779e-03
4.825000000000000000e+01 5.840078769478940918e-03
4.850000000000000000e+01 5.818343445118563662e-03
4.875000000000000000e+01 5.706242781776850112e-03
4.900000000000000000e+01 5.737231501707957051e-03
4.925000000000000000e+01 5.671830849835836352e-03
4.950000000000000000e+01 5.640752050421561636e-03
4.975000000000000000e+01 5.614530302020134117e-03
5.000000000000000000e+01 5.560386692446162536e-03
5.025000000000000000e+01 5.515763677174437968e-03
