# r C
2.350000000000000000e+01 1.016193069545520342e-02
2.375000000000000000e+01 9.952542096219931314e-03
2.400000000000000000e+01 9.881215009208101779e-03
2.425000000000000000e+01 9.625240128538098752e-03
2.450000000000000000e+01 9.536469376073268556e-03
2.475000000000000000e+01 9.176623909207953789e-03
2.500000000000000000e+01 9.076892201834862658e-03
2.525000000000000000e+01 8.852949897293918569e-03
2.550000000000000000e+01 8.858112052426220934e-03
2.575000000000000000e+01 8.772809806168718055e-03
2.600000000000000000e+01 8.493635648942253480e-03
2.625000000000000000e+01 8.315087849542192322e-03
2.650000000000000000e+01 8.146225260885209263e-03
2.675000000000000000e+01 8.012227846857029184e-03
2.700000000000000000e+01 7.804514788497550482e-03
2.725000000000000000e+01 7.683412060508635136e-03
2.750000000000000000e+01 7.790773365913255394e-03
2.775000000000000000e+01 7.385034603863236714e-03
2.800000000000000000e+01 7.292170366303239205e-03
2.825000000000000000e+01 7.176315699170718668e-03
2.850000000000000000e+01 7.121090512054904613e-03
2.875000000000000000e+01 6.859603882347145576e-03
2.900000000000000000e+01 6.733654763863748671e-03
2.925000000000000000e+01 6.674406493840569048e-03
2.950000000000000000e+01 6.530463231921724253e-03
2.975000000000000000e+01 6.482417269600284672e-03
3.000000000000000000e+01 6.462529729085327544e-03
3.025000000000000000e+01 6.296053918980747642e-03
3.050000000000000000e+01 6.241038561991089050e-03
3.075000000000000000e+01 6.056751103661560214e-03
3.100000000000000000e+01 5.957265136795673530e-03
3.125000000000000000e+01 5.827623078159318952e-03
3.150000000000000000e+01 5.855833333333333550e-03
3.175000000000000000e+01 5.796057077041208774e-03
3.200000000000000000e+01 5.599741579041169273e-03
3.225000000000000000e+01 5.528091266211052936e-03
3.250000000000000000e+01 5.497581437305803197e-03
3.275000000000000000e+01 5.403793243321550893e-03
3.300000000000000000e+01 5.413480835713212203e-03
3.325000000000000000e+01 5.397505251396647781e-03
3.350000000000000000e+01 5.398784608831464632e-03
3.375000000000000000e+01 5.070942920768870162e-03
3.400000000000000000e+01 5.097654738423969614e-03
3.425000000000000000e+01 5.073786278807198950e-03
3.450000000000000000e+01 5.005224447513812423e-03
3.475000000000000000e+01 4.890828326602974542e-03
3.500000000000000000e+01 4.936603566802829843e-03
3.525000000000000000e+01 4.747018654607122398e-03
3.550000000000000000e+01 4.651054934871029500e-03
3.575000000000000000e+01 4.718158781309506750e-03
3.600000000000000000e+01 4.620713082716323625e-03
3.625000000000000000e+01 4.610090644354210461e-03
3.650000000000000000e+01 4.455066392103954921e-03
3.675000000000000000e+01 4.452773990201788767e-03
3.700000000000000000e+01 4.319158943466172400e-03
3.725000000000000000e+01 4.268961799859386126e-03
3.750000000000000000e+01 4.343533475190427921e-03
3.775000000000000000e+01 4.216946532102212181e-03
3.800000000000000000e+01 4.295518564186874208e-03
3.825000000000000000e+01 4.046422470573237534e-03
3.850000000000000000e+01 4.255070324189526472e-03
3.875000000000000000e+01 3.994759619432516201e-03
3.900000000000000000e+01 4.018732894736842462e-03
3.925000000000000000e+01 4.068294954391784429e-03
3.950000000000000000e+01 3.957141169521559941e-03
3.975000000000000000e+01 3.891955782312925272e-03
4.000000000000000000e+01 3.748677632431032195e-03
4.025000000000000000e+01 4.029374712114233530e-03
4.050000000000000000e+01 3.831898338542523690e-03
4.075000000000000000e+01 3.803612529002320299e-03
4.100000000000000000e+01 3.885377034493056169e-03
4.125000000000000000e+01 3.750946520227385703e-03
4.150000000000000000e+01 3.713724726271243511e-03
4.175000000000000000e+01 3.626395221260514390e-03
4.200000000000000000e+01 3.778724355705487432e-03
4.225000000000000000e+01 3.746573957016435287e-03
4.250000000000000000e+01 3.675792622133599186e-03
4.275000000000000000e+01 3.636262287362411125e-03
4.300000000000000000e+01 3.809331921134104758e-03
4.325000000000000000e+01 3.842643816879877730e-03
4.350000000000000000e+01 3.793619849357554152e-03
4.375000000000000000e+01 3.912420989264572824e-03
4.400000000000000000e+01 3.806567250895710307e-03
4.425000000000000000e+01 3.717423246461990655e-03
4.450000000000000000e+01 3.836839607719075892e-03
4.475000000000000000e+01 4.016154873164218958e-03
4.500000000000000000e+01 1.024823013568762313e-02
4.525000000000000000e+01 6.299893555254499483e-03
4.550000000000000000e+01 6.433073538654934115e-03
4.575000000000000000e+01 4.452165597529104436e-03
4.600000000000000000e+01 4.735758579169174927e-03
4.625000000000000000e+01 5.274384724186704544e-03
4.650000000000000000e+01 3.770806697108067262e-03
4.675000000000000000e+01 4.687965128641292598e-03
4.700000000000000000e+01 4.709649726149535247e-03
4.725000000000000000e+01 4.343568507157464370e-03
4.750000000000000000e+01 4.892652611271875937e-03
4.775000000000000000e+01 4.416242187499999812e-03
4.800000000000000000e+01 4.653092663747654227e-03
4.825000000000000000e+01 4.138044369082944339e-03
4.850000000000000000e+01 4.682130226752651871e-03
4.875000000000000000e+01 4.415659691521760591e-03
4.900000000000000000e+01 4.462166503428012000e-03
4.925000000000000000e+01 4.251631532329495228e-03
4.950000000000000000e+01 3.393215931922940933e-03
4.975000000000000000e+01 5.484505576208178156e-03
5.000000000000000000e+01 7.203533980582523845e-03
5.025000000000000000e+01 3.676856728678424505e-03
5.050000000000000000e+01 7.259055570049568681e-03
5.075000000000000000e+01 4.237899322362052683e-03
5.100000000000000000e+01 4.837062322946175490e-03
5.125000000000000000e+01 4.195431235431235605e-03
5.150000000000000000e+01 1.185335163326928232e-02
5.175000000000000000e+01 8.424291202458701264e-03
5.200000000000000000e+01 6.253254219409283034e-03
5.225000000000000000e+01 8.940346570397111545e-03
5.250000000000000000e+01 4.749781506047600320e-03
5.275000000000000000e+01 6.115196268946755317e-03
5.300000000000000000e+01 5.925572727272726894e-03
5.325000000000000000e+01 3.929691528545119043e-03
5.350000000000000000e+01 3.709092542677448322e-03
5.375000000000000000e+01 4.819799472295514808e-03
5.400000000000000000e+01 3.505029527559055252e-03
5.425000000000000000e+01 3.915973636908327837e-03
5.450000000000000000e+01 4.046418092909535510e-03
5.475000000000000000e+01 3.819758955473719162e-03
5.500000000000000000e+01 3.368854655056931994e-03
5.525000000000000000e+01 3.645189456342669016e-03
5.550000000000000000e+01 3.574737550471063403e-03
5.575000000000000000e+01 4.649755700325732509e-03
5.600000000000000000e+01 3.692940000000000025e-03
5.625000000000000000e+01 3.671937470393178953e-03
5.650000000000000000e+01 3.356085740913326756e-03
5.675000000000000000e+01 3.566752246469833548e-03
5.700000000000000000e+01 5.138546391752577339e-03
5.725000000000000000e+01 3.663496932515337111e-03
5.750000000000000000e+01 3.166677471636953137e-03
5.775000000000000000e+01 3.850554803788903448e-03
5.800000000000000000e+01 4.691729559748427682e-03
5.825000000000000000e+01 3.555522388059701323e-03
5.850000000000000000e+01 5.595297157622738590e-03
5.875000000000000000e+01 3.449449081803005173e-03
5.900000000000000000e+01 4.068618266978922884e-03
5.925000000000000000e+01 5.130940540540539913e-03
5.950000000000000000e+01 3.205653594771241521e-03
5.975000000000000000e+01 4.881892583120204555e-03
6.000000000000000000e+01 6.225812672176308377e-03
6.025000000000000000e+01 6.417408450704225123e-03
6.050000000000000000e+01 4.160696202531645287e-03
6.075000000000000000e+01 4.302097378277153043e-03
6.100000000000000000e+01 5.234255874673628822e-03
6.125000000000000000e+01 3.272499999999999801e-03
6.150000000000000000e+01 9.084438642297651065e-03
6.175000000000000000e+01 5.871612903225805792e-03
6.200000000000000000e+01 6.044310344827586411e-03
6.225000000000000000e+01 6.497385620915032550e-03
6.250000000000000000e+01 4.955086206896552013e-03
6.275000000000000000e+01 1.000527027027026984e-02
6.300000000000000000e+01 4.748529411764706130e-03
6.325000000000000000e+01 1.296935251798561270e-02
6.350000000000000000e+01 9.483513513513513668e-03
6.375000000000000000e+01 4.489629629629629873e-03
6.400000000000000000e+01 2.032824999999999910e-02
6.425000000000000000e+01 1.123866666666666590e-02
6.450000000000000000e+01 5.458333333333334134e-03
6.475000000000000000e+01 5.927594936708860222e-03
6.500000000000000000e+01 1.618666666666666865e-02
6.525000000000000000e+01 2.541960000000000053e-02
6.550000000000000000e+01 3.732499999999999707e-02
6.575000000000000000e+01 7.587894736842105102e-03
6.600000000000000000e+01 3.318461538461538792e-03
6.625000000000000000e+01 4.882315789473683915e-02
6.650000000000000000e+01 1.691285714285714267e-02
6.675000000000000000e+01 6.952631578947369127e-03
6.700000000000000000e+01 7.749999999999999944e-03
6.725000000000000000e+01 2.750000000000000098e-05
6.750000000000000000e+01 1.000000000000000082e-05
6.775000000000000000e+01 1.333333333333333329e-05
6.800000000000000000e+01 2.000000000000000164e-05
