# r C
7.500000000000000000e-01 3.329507290533187946e-01
1.500000000000000000e+00 2.856562745968338479e-01
2.250000000000000000e+00 2.554030951932139692e-01
2.500000000000000000e+00 2.627871003223971047e-01
3.000000000000000000e+00 2.307438111984174978e-01
3.250000000000000000e+00 2.109684727789991054e-01
3.750000000000000000e+00 2.060151637973438032e-01
4.250000000000000000e+00 1.954119880834160605e-01
4.500000000000000000e+00 1.914445581675104091e-01
4.750000000000000000e+00 1.818010013122034751e-01
5.000000000000000000e+00 1.722369918699186986e-01
5.250000000000000000e+00 1.773735448813246740e-01
5.500000000000000000e+00 1.632276985111662526e-01
6.000000000000000000e+00 1.628785916122186817e-01
6.500000000000000000e+00 1.539163260984647841e-01
6.750000000000000000e+00 1.522044973771128629e-01
7.000000000000000000e+00 1.503561705342687516e-01
7.250000000000000000e+00 1.433487521451335955e-01
7.500000000000000000e+00 1.441952983088325702e-01
7.750000000000000000e+00 1.402727845169828014e-01
8.250000000000000000e+00 1.366082471926823860e-01
8.500000000000000000e+00 1.325453442959917683e-01
8.750000000000000000e+00 1.328098922046976049e-01
9.000000000000000000e+00 1.288462940860214956e-01
9.250000000000000000e+00 1.280367509525459080e-01
9.500000000000000000e+00 1.249506566125290069e-01
9.750000000000000000e+00 1.228538016867752047e-01
1.000000000000000000e+01 1.203298838036518797e-01
1.025000000000000000e+01 1.173382444549315728e-01
1.050000000000000000e+01 1.187396211645902477e-01
1.075000000000000000e+01 1.149210055488540522e-01
1.100000000000000000e+01 1.155060975313146054e-01
1.125000000000000000e+01 1.129704672759795220e-01
1.150000000000000000e+01 1.102522560673600827e-01
1.175000000000000000e+01 1.092072199999999937e-01
1.200000000000000000e+01 1.081918361822647723e-01
1.225000000000000000e+01 1.066634744124529410e-01
1.250000000000000000e+01 1.027997768762677483e-01
1.275000000000000000e+01 1.043587191864949054e-01
1.300000000000000000e+01 1.026513965436711834e-01
1.325000000000000000e+01 1.010658013379054504e-01
1.350000000000000000e+01 9.992684546289680447e-02
1.375000000000000000e+01 9.858127217361883909e-02
1.400000000000000000e+01 9.713571698282838507e-02
1.425000000000000000e+01 9.614495084800692148e-02
1.450000000000000000e+01 9.541948144104803187e-02
1.475000000000000000e+01 9.451911390661585366e-02
1.500000000000000000e+01 9.283158940556664185e-02
1.525000000000000000e+01 9.177819100555836829e-02
1.550000000000000000e+01 9.088359095096736062e-02
1.575000000000000000e+01 8.983498923778171497e-02
1.600000000000000000e+01 8.844494108348900652e-02
1.625000000000000000e+01 8.743737682702545921e-02
1.650000000000000000e+01 8.686882417972090209e-02
1.675000000000000000e+01 8.552006176470587639e-02
1.700000000000000000e+01 8.504734679292477728e-02
1.725000000000000000e+01 8.409639302446642040e-02
1.750000000000000000e+01 8.310660410149461885e-02
1.775000000000000000e+01 8.180441484494153925e-02
1.800000000000000000e+01 8.122359349109911641e-02
1.825000000000000000e+01 8.038745898559800096e-02
1.850000000000000000e+01 7.929673695095086627e-02
1.875000000000000000e+01 7.873561848303603505e-02
1.900000000000000000e+01 7.789543712991989222e-02
1.925000000000000000e+01 7.721952081849381422e-02
1.950000000000000000e+01 7.625860826195381137e-02
1.975000000000000000e+01 7.542710864345739119e-02
2.000000000000000000e+01 7.497251756440280468e-02
2.025000000000000000e+01 7.377781009141423652e-02
2.050000000000000000e+01 7.339431033012028260e-02
2.075000000000000000e+01 7.268583286873567251e-02
2.100000000000000000e+01 7.172161397892490298e-02
2.125000000000000000e+01 7.142654684095860185e-02
2.150000000000000000e+01 7.035069180417825863e-02
2.175000000000000000e+01 6.976227631148272657e-02
2.200000000000000000e+01 6.887423189217294073e-02
2.225000000000000000e+01 6.856772405372404955e-02
2.250000000000000000e+01 6.768993864259836846e-02
2.275000000000000000e+01 6.676564628947477542e-02
2.300000000000000000e+01 6.705043600299401274e-02
2.325000000000000000e+01 6.580741805379147769e-02
2.350000000000000000e+01 6.541079473709576764e-02
2.375000000000000000e+01 6.451684364261169036e-02
2.400000000000000000e+01 6.395427163904235379e-02
2.425000000000000000e+01 6.354099220847822527e-02
2.450000000000000000e+01 6.244740354894103701e-02
2.475000000000000000e+01 6.230821658480759084e-02
