# r C
7.500000000000000000e-01 2.231879688066739365e-01
1.500000000000000000e+00 1.479141500221926309e-01
2.250000000000000000e+00 1.067992535344015059e-01
2.500000000000000000e+00 1.001528427839939311e-01
3.000000000000000000e+00 8.834894005165118414e-02
3.250000000000000000e+00 7.968300530195267239e-02
3.750000000000000000e+00 8.338977766847023576e-02
4.250000000000000000e+00 6.694344389275075358e-02
4.500000000000000000e+00 7.622928073780763092e-02
4.750000000000000000e+00 6.841596850711617606e-02
5.000000000000000000e+00 6.177727642276422543e-02
5.250000000000000000e+00 6.874978930640282537e-02
5.500000000000000000e+00 5.846323614557485254e-02
6.000000000000000000e+00 5.900799072988216487e-02
6.500000000000000000e+00 5.243506617257807922e-02
6.750000000000000000e+00 5.390077015737322619e-02
7.000000000000000000e+00 4.854699838100377807e-02
7.250000000000000000e+00 4.879173490234534061e-02
7.500000000000000000e+00 5.008043814749600642e-02
7.750000000000000000e+00 4.547510807234229901e-02
8.250000000000000000e+00 4.589273592622889614e-02
8.500000000000000000e+00 4.180744861253853778e-02
8.750000000000000000e+00 4.007925337569499813e-02
9.000000000000000000e+00 4.062073333333333230e-02
9.250000000000000000e+00 3.933990070430665870e-02
9.500000000000000000e+00 3.691061484918793656e-02
9.750000000000000000e+00 3.613613974464097156e-02
1.000000000000000000e+01 3.307573156272231030e-02
1.025000000000000000e+01 3.379007078810759845e-02
1.050000000000000000e+01 3.375060559887663875e-02
1.075000000000000000e+01 3.152983256936067735e-02
1.100000000000000000e+01 3.148912075884713335e-02
1.125000000000000000e+01 3.028803361838719801e-02
1.150000000000000000e+01 2.879142149578999693e-02
1.175000000000000000e+01 2.764673249999999999e-02
1.200000000000000000e+01 2.799992931976540145e-02
1.225000000000000000e+01 2.672920236036219199e-02
1.250000000000000000e+01 2.638977687626774607e-02
1.275000000000000000e+01 2.563302293695906772e-02
1.300000000000000000e+01 2.482281592194716599e-02
1.325000000000000000e+01 2.404808589577828865e-02
1.350000000000000000e+01 2.369738899663162077e-02
1.375000000000000000e+01 2.305946831649668960e-02
1.400000000000000000e+01 2.239975366357996669e-02
1.425000000000000000e+01 2.217022901587987690e-02
1.450000000000000000e+01 2.093449781659388609e-02
1.475000000000000000e+01 2.126615398742022836e-02
1.500000000000000000e+01 2.068383699391373315e-02
1.525000000000000000e+01 2.004922351355903701e-02
1.550000000000000000e+01 1.987064592076978262e-02
1.575000000000000000e+01 1.928111420612813390e-02
1.600000000000000000e+01 1.871945538152033212e-02
1.625000000000000000e+01 1.815951601974639604e-02
1.650000000000000000e+01 1.823416365949813434e-02
1.675000000000000000e+01 1.769798382352941180e-02
1.700000000000000000e+01 1.736222738371746843e-02
1.725000000000000000e+01 1.698341853201457488e-02
1.750000000000000000e+01 1.643961591936044311e-02
1.775000000000000000e+01 1.620699644128113792e-02
1.800000000000000000e+01 1.600017334409652853e-02
1.825000000000000000e+01 1.561530494677520510e-02
1.850000000000000000e+01 1.527558332958683582e-02
1.875000000000000000e+01 1.501166781347589019e-02
1.900000000000000000e+01 1.460646929060722271e-02
1.925000000000000000e+01 1.455307647477821834e-02
1.950000000000000000e+01 1.432265510137699198e-02
1.975000000000000000e+01 1.394764105642256995e-02
2.000000000000000000e+01 1.367212780194044901e-02
2.025000000000000000e+01 1.332962314034773221e-02
2.050000000000000000e+01 1.315522135972020841e-02
2.075000000000000000e+01 1.302157963203865419e-02
2.100000000000000000e+01 1.274776488373127042e-02
2.125000000000000000e+01 1.254151727357609609e-02
2.150000000000000000e+01 1.239909771489044674e-02
2.175000000000000000e+01 1.182333263903353505e-02
2.200000000000000000e+01 1.179322481302243729e-02
2.225000000000000000e+01 1.167737606837606842e-02
2.250000000000000000e+01 1.137968002010344808e-02
2.275000000000000000e+01 1.122331112122842631e-02
2.300000000000000000e+01 1.126604229041916136e-02
2.325000000000000000e+01 1.081647971121064283e-02
2.350000000000000000e+01 1.061746397416742788e-02
2.375000000000000000e+01 1.058466924398625449e-02
2.400000000000000000e+01 1.026550874769797429e-02
2.425000000000000000e+01 1.013804727736937125e-02
2.450000000000000000e+01 1.005255294791070411e-02
2.475000000000000000e+01 9.752730914119498232e-03
2.500000000000000000e+01 9.633780307994757944e-03
2.525000000000000000e+01 9.291778154862909492e-03
2.550000000000000000e+01 9.352590053676518994e-03
2.575000000000000000e+01 9.235499526633116768e-03
2.600000000000000000e+01 9.056813178959404950e-03
2.625000000000000000e+01 8.681549740163326673e-03
2.650000000000000000e+01 8.704861860781256538e-03
2.675000000000000000e+01 8.636176340492456027e-03
2.700000000000000000e+01 8.261590949901238476e-03
2.725000000000000000e+01 8.438206998887101684e-03
2.750000000000000000e+01 8.289942577886377437e-03
2.775000000000000000e+01 7.927226526185311359e-03
2.800000000000000000e+01 7.947559808612439033e-03
2.825000000000000000e+01 7.908011438375750143e-03
2.850000000000000000e+01 7.584020678283345633e-03
2.875000000000000000e+01 7.488696851751490066e-03
2.900000000000000000e+01 7.606233338818496267e-03
2.925000000000000000e+01 7.234529968273929745e-03
2.950000000000000000e+01 7.155068032410946861e-03
2.975000000000000000e+01 7.170914482267820751e-03
3.000000000000000000e+01 6.838003159180996993e-03
3.025000000000000000e+01 6.894457466652588636e-03
3.050000000000000000e+01 6.833429098171761758e-03
3.075000000000000000e+01 6.510105998725182821e-03
3.100000000000000000e+01 6.533857060337131678e-03
3.125000000000000000e+01 6.380569989821610957e-03
3.150000000000000000e+01 6.308773895847065959e-03
3.175000000000000000e+01 6.232117993345277253e-03
3.200000000000000000e+01 6.203150953484226626e-03
3.225000000000000000e+01 6.020304579454340173e-03
3.250000000000000000e+01 6.011082489726370624e-03
3.275000000000000000e+01 5.957113055571652306e-03
3.300000000000000000e+01 5.823447467307982066e-03
3.325000000000000000e+01 5.840627486033519132e-03
3.350000000000000000e+01 5.751361635666619142e-03
3.375000000000000000e+01 5.530274847632442488e-03
3.400000000000000000e+01 5.643651732882501611e-03
3.425000000000000000e+01 5.668061366806136959e-03
3.450000000000000000e+01 5.383110036832412099e-03
3.475000000000000000e+01 5.395582586427657631e-03
3.500000000000000000e+01 5.478176746039653197e-03
3.525000000000000000e+01 5.111027699265121259e-03
3.550000000000000000e+01 5.235227307830922494e-03
3.575000000000000000e+01 5.274341584883550545e-03
3.600000000000000000e+01 4.985299183323270086e-03
3.625000000000000000e+01 5.151308806037487899e-03
3.650000000000000000e+01 4.889340339416317800e-03
3.675000000000000000e+01 4.989429579636164673e-03
3.700000000000000000e+01 4.808725671918443433e-03
3.725000000000000000e+01 4.812941176470588410e-03
3.750000000000000000e+01 4.746178801615937026e-03
