# r C
3.250000000000000000e+01 5.013729578029467795e-03
3.275000000000000000e+01 5.002261111433041647e-03
3.300000000000000000e+01 4.793058169246956074e-03
3.325000000000000000e+01 4.855810502793296048e-03
3.350000000000000000e+01 4.672170949879313022e-03
3.375000000000000000e+01 4.523531997187060262e-03
3.400000000000000000e+01 4.570199117122194371e-03
3.425000000000000000e+01 4.618727502158464539e-03
3.450000000000000000e+01 4.380479972375690874e-03
3.475000000000000000e+01 4.419876883679700261e-03
3.500000000000000000e+01 4.410353691342034504e-03
3.525000000000000000e+01 4.073187111362351447e-03
3.550000000000000000e+01 4.161547649693662400e-03
3.575000000000000000e+01 4.174977296030467355e-03
3.600000000000000000e+01 3.968229686358002752e-03
3.625000000000000000e+01 4.040021328083343889e-03
3.650000000000000000e+01 3.866852233188951271e-03
3.675000000000000000e+01 3.820373428346294804e-03
3.700000000000000000e+01 3.783385078776644716e-03
3.725000000000000000e+01 3.768975861260839052e-03
3.750000000000000000e+01 3.697569309526012402e-03
3.775000000000000000e+01 3.685110586214300748e-03
3.800000000000000000e+01 3.805276065214412660e-03
3.825000000000000000e+01 3.404372583181065198e-03
3.850000000000000000e+01 3.717578054862842596e-03
3.875000000000000000e+01 3.538614128146838449e-03
3.900000000000000000e+01 3.372155263157894725e-03
3.925000000000000000e+01 3.547803788990240743e-03
3.950000000000000000e+01 3.430364244930104393e-03
3.975000000000000000e+01 3.302664625850339729e-03
4.000000000000000000e+01 3.082113715839916897e-03
4.025000000000000000e+01 3.536809074159373654e-03
4.050000000000000000e+01 3.145736963316334792e-03
4.075000000000000000e+01 3.204945475638050923e-03
4.100000000000000000e+01 3.317787068836792596e-03
4.125000000000000000e+01 3.048202439428224567e-03
4.150000000000000000e+01 3.218867468260899062e-03
4.175000000000000000e+01 3.003076923076923414e-03
4.200000000000000000e+01 3.093687678970698154e-03
4.225000000000000000e+01 3.157458069953645013e-03
4.250000000000000000e+01 3.145704425185980643e-03
4.275000000000000000e+01 2.923192654070280814e-03
4.300000000000000000e+01 3.178057682906957736e-03
4.325000000000000000e+01 3.328605680263899136e-03
4.350000000000000000e+01 3.015220794565057292e-03
4.375000000000000000e+01 3.256474365405839354e-03
4.400000000000000000e+01 3.235245473031858349e-03
4.425000000000000000e+01 2.907642100378934110e-03
4.450000000000000000e+01 3.200604239164821316e-03
4.475000000000000000e+01 3.472491807258162519e-03
4.500000000000000000e+01 9.607333056822894499e-03
4.525000000000000000e+01 5.866189278111089665e-03
4.550000000000000000e+01 5.979343808925203542e-03
4.575000000000000000e+01 3.803597053932050373e-03
4.600000000000000000e+01 3.973407585791692044e-03
4.625000000000000000e+01 4.696362093352192228e-03
4.650000000000000000e+01 3.004739905094457909e-03
4.675000000000000000e+01 4.030948330852646838e-03
4.700000000000000000e+01 3.950312062157687078e-03
4.725000000000000000e+01 3.608790047716428206e-03
4.750000000000000000e+01 4.086032795921179517e-03
4.775000000000000000e+01 3.728164062499999924e-03
4.800000000000000000e+01 3.875460638012688530e-03
4.825000000000000000e+01 3.163363006923837571e-03
4.850000000000000000e+01 4.201618473060120436e-03
4.875000000000000000e+01 3.616113567148049671e-03
4.900000000000000000e+01 3.856074436826640531e-03
4.925000000000000000e+01 3.666908768821966133e-03
4.950000000000000000e+01 2.656416499231769625e-03
4.975000000000000000e+01 4.785460223048327265e-03
5.000000000000000000e+01 7.260660194174756513e-03
5.025000000000000000e+01 2.993737617782073115e-03
5.050000000000000000e+01 6.923146360553091537e-03
5.075000000000000000e+01 3.441064859632139098e-03
5.100000000000000000e+01 3.955949008498583185e-03
5.125000000000000000e+01 3.479659673659673581e-03
5.150000000000000000e+01 1.093413121054076335e-02
5.175000000000000000e+01 7.511640414905877867e-03
5.200000000000000000e+01 5.026956751054851950e-03
5.225000000000000000e+01 7.779436823104692728e-03
5.250000000000000000e+01 3.535973468591494147e-03
5.275000000000000000e+01 4.957271667314419074e-03
5.300000000000000000e+01 4.878909090909090869e-03
5.325000000000000000e+01 2.826813996316759198e-03
5.350000000000000000e+01 2.715058400718777833e-03
5.375000000000000000e+01 3.853393139841688672e-03
5.400000000000000000e+01 2.183720472440944978e-03
5.425000000000000000e+01 2.856033553025764081e-03
5.450000000000000000e+01 2.753533007334963215e-03
5.475000000000000000e+01 2.569454301975226170e-03
5.500000000000000000e+01 2.511011386470194014e-03
5.525000000000000000e+01 2.402553542009884871e-03
5.550000000000000000e+01 2.417261103633916528e-03
5.575000000000000000e+01 3.515863192182410325e-03
5.600000000000000000e+01 2.562000000000000041e-03
5.625000000000000000e+01 2.457735670298436936e-03
5.650000000000000000e+01 2.102180801491146389e-03
5.675000000000000000e+01 2.577432605905006450e-03
5.700000000000000000e+01 3.504597938144329936e-03
5.725000000000000000e+01 2.500388548057259821e-03
5.750000000000000000e+01 2.600777957860615774e-03
5.775000000000000000e+01 2.658146143437077006e-03
5.800000000000000000e+01 3.794025157232704202e-03
5.825000000000000000e+01 2.740746268656716299e-03
5.850000000000000000e+01 3.972540913006029385e-03
5.875000000000000000e+01 2.962971619365609589e-03
5.900000000000000000e+01 3.604683840749414551e-03
5.925000000000000000e+01 3.972237837837838161e-03
5.950000000000000000e+01 2.709640522875817002e-03
5.975000000000000000e+01 3.491867007672633857e-03
6.000000000000000000e+01 4.787410468319559104e-03
6.025000000000000000e+01 6.440056338028168383e-03
6.050000000000000000e+01 3.119303797468354726e-03
6.075000000000000000e+01 3.195505617977528485e-03
6.100000000000000000e+01 4.657336814621410026e-03
6.125000000000000000e+01 4.063965517241379180e-03
6.150000000000000000e+01 7.354569190600522381e-03
6.175000000000000000e+01 5.299706744868035689e-03
6.200000000000000000e+01 5.772241379310345290e-03
6.225000000000000000e+01 4.432287581699345842e-03
6.250000000000000000e+01 4.189827586206896527e-03
6.275000000000000000e+01 1.085824324324324332e-02
6.300000000000000000e+01 4.697549019607842775e-03
6.325000000000000000e+01 1.201856115107913583e-02
6.350000000000000000e+01 8.718918918918919236e-03
6.375000000000000000e+01 5.304444444444444962e-03
6.400000000000000000e+01 1.728499999999999828e-02
6.425000000000000000e+01 1.053759999999999940e-02
6.450000000000000000e+01 4.967857142857142784e-03
6.475000000000000000e+01 6.567848101265823246e-03
6.500000000000000000e+01 1.612518518518518337e-02
6.525000000000000000e+01 2.539040000000000047e-02
6.550000000000000000e+01 3.116583333333333358e-02
6.575000000000000000e+01 4.994736842105262746e-03
6.600000000000000000e+01 2.136923076923076623e-03
6.625000000000000000e+01 4.432421052631579234e-02
6.650000000000000000e+01 1.893428571428571253e-02
6.675000000000000000e+01 8.714736842105262962e-03
6.700000000000000000e+01 5.712499999999999696e-03
6.725000000000000000e+01 6.899999999999999667e-04
6.775000000000000000e+01 4.933333333333333624e-04
6.800000000000000000e+01 1.479999999999999979e-03
