# r C
7.500000000000000000e-01 3.315541639463184254e-01
1.500000000000000000e+00 2.874376505400206838e-01
2.250000000000000000e+00 2.568476229971724534e-01
2.500000000000000000e+00 2.605500739616916084e-01
3.000000000000000000e+00 2.313939205450849246e-01
3.250000000000000000e+00 2.107502806155437669e-01
3.750000000000000000e+00 2.063451175602557808e-01
4.250000000000000000e+00 1.937578987090367577e-01
4.500000000000000000e+00 1.911108495814746178e-01
4.750000000000000000e+00 1.826973069546785067e-01
5.000000000000000000e+00 1.715305013550135482e-01
5.250000000000000000e+00 1.766448003280873535e-01
5.500000000000000000e+00 1.639512613730355617e-01
6.000000000000000000e+00 1.622691109621935412e-01
6.500000000000000000e+00 1.542685124404446773e-01
6.750000000000000000e+00 1.515639984456965128e-01
7.000000000000000000e+00 1.493472854830005525e-01
7.250000000000000000e+00 1.432902492440957798e-01
7.500000000000000000e+00 1.438369100364440545e-01
7.750000000000000000e+00 1.393934605205116861e-01
8.250000000000000000e+00 1.361878299992563268e-01
8.500000000000000000e+00 1.316738129496402843e-01
8.750000000000000000e+00 1.317939294224441393e-01
9.000000000000000000e+00 1.284942435483870937e-01
9.250000000000000000e+00 1.271697817803948694e-01
9.500000000000000000e+00 1.239474489559164727e-01
9.750000000000000000e+00 1.222954445355511205e-01
1.000000000000000000e+01 1.195236471425183827e-01
1.025000000000000000e+01 1.162456724870221808e-01
1.050000000000000000e+01 1.180035045263063548e-01
1.075000000000000000e+01 1.144989172496984203e-01
1.100000000000000000e+01 1.145102006566946357e-01
1.125000000000000000e+01 1.121037524196907692e-01
1.150000000000000000e+01 1.096018103021297596e-01
1.175000000000000000e+01 1.082966650000000003e-01
1.200000000000000000e+01 1.073641149932327427e-01
1.225000000000000000e+01 1.058859792450910636e-01
1.250000000000000000e+01 1.026579513184584236e-01
1.275000000000000000e+01 1.034416858522094335e-01
1.300000000000000000e+01 1.017585531164045820e-01
1.325000000000000000e+01 1.001919871830906777e-01
1.350000000000000000e+01 9.923673573542921011e-02
1.375000000000000000e+01 9.750816762530814530e-02
1.400000000000000000e+01 9.634036680751596748e-02
1.425000000000000000e+01 9.542479096899643409e-02
1.450000000000000000e+01 9.430161390101891861e-02
1.475000000000000000e+01 9.352430834213304456e-02
1.500000000000000000e+01 9.217290192210540745e-02
1.525000000000000000e+01 9.098255235528605878e-02
1.550000000000000000e+01 8.977047190091105855e-02
1.575000000000000000e+01 8.906507850088629663e-02
1.600000000000000000e+01 8.766481175456243558e-02
1.625000000000000000e+01 8.634341496466944876e-02
1.650000000000000000e+01 8.608128449552573946e-02
1.675000000000000000e+01 8.481171029411763151e-02
1.700000000000000000e+01 8.423255315347506766e-02
1.725000000000000000e+01 8.321447943779280987e-02
1.750000000000000000e+01 8.231552050747306670e-02
1.775000000000000000e+01 8.097046975088967313e-02
1.800000000000000000e+01 8.042580702723371722e-02
1.825000000000000000e+01 7.960495804633688222e-02
1.850000000000000000e+01 7.854215978060513637e-02
1.875000000000000000e+01 7.798889059440004823e-02
1.900000000000000000e+01 7.685602229188435996e-02
1.925000000000000000e+01 7.638577089943664189e-02
1.950000000000000000e+01 7.558744009541364106e-02
1.975000000000000000e+01 7.455317226890756377e-02
2.000000000000000000e+01 7.397282201405153135e-02
2.025000000000000000e+01 7.310397383043555630e-02
2.050000000000000000e+01 7.257034376865989511e-02
2.075000000000000000e+01 7.162691569101158062e-02
2.100000000000000000e+01 7.110239429104975306e-02
2.125000000000000000e+01 7.061844771241830576e-02
2.150000000000000000e+01 6.944832751930388182e-02
2.175000000000000000e+01 6.908742999970243770e-02
2.200000000000000000e+01 6.812773027236732060e-02
2.225000000000000000e+01 6.775819047619047186e-02
2.250000000000000000e+01 6.700729168848031103e-02
2.275000000000000000e+01 6.613619634948884884e-02
2.300000000000000000e+01 6.609222866766466253e-02
2.325000000000000000e+01 6.513212335940458952e-02
2.350000000000000000e+01 6.466185261940333995e-02
2.375000000000000000e+01 6.376490549828178755e-02
2.400000000000000000e+01 6.337142265193369817e-02
2.425000000000000000e+01 6.271449663247787021e-02
2.450000000000000000e+01 6.182847052089296414e-02
2.475000000000000000e+01 6.168135377425969929e-02
2.500000000000000000e+01 6.092946100917431135e-02
2.525000000000000000e+01 6.053925337143878371e-02
2.550000000000000000e+01 6.004567850136885432e-02
2.575000000000000000e+01 5.937632966266381124e-02
2.600000000000000000e+01 5.892989636935391795e-02
2.625000000000000000e+01 5.825565701559020509e-02
2.650000000000000000e+01 5.791964575586742298e-02
2.675000000000000000e+01 5.729449157123900349e-02
2.700000000000000000e+01 5.687951158197163126e-02
2.725000000000000000e+01 5.639485841473970001e-02
2.750000000000000000e+01 5.596289798411729216e-02
2.775000000000000000e+01 5.539763557483731032e-02
2.800000000000000000e+01 5.484292807279001619e-02
2.825000000000000000e+01 5.454270403202744755e-02
2.850000000000000000e+01 5.400499264673113559e-02
2.875000000000000000e+01 5.362172439276739755e-02
2.900000000000000000e+01 5.299626899237562527e-02
2.925000000000000000e+01 5.264722382599251738e-02
2.950000000000000000e+01 5.227966977526372211e-02
2.975000000000000000e+01 5.173705689321155682e-02
3.000000000000000000e+01 5.149984263702202247e-02
3.025000000000000000e+01 5.090473234082990711e-02
3.050000000000000000e+01 5.073104931633123926e-02
3.075000000000000000e+01 5.012217993814773592e-02
3.100000000000000000e+01 4.960198918237673088e-02
3.125000000000000000e+01 4.939969464830985119e-02
3.150000000000000000e+01 4.893588167435728581e-02
3.175000000000000000e+01 4.886662016892756588e-02
3.200000000000000000e+01 4.811828996613794207e-02
3.225000000000000000e+01 4.781115966205671391e-02
3.250000000000000000e+01 4.755936353613310352e-02
3.275000000000000000e+01 4.695995711885032203e-02
3.300000000000000000e+01 4.680002344806854370e-02
3.325000000000000000e+01 4.640284960893854838e-02
3.350000000000000000e+01 4.635386483032798155e-02
3.375000000000000000e+01 4.558889416315049098e-02
3.400000000000000000e+01 4.538935193012116204e-02
3.425000000000000000e+01 4.527810320781031767e-02
3.450000000000000000e+01 4.476347720994475199e-02
3.475000000000000000e+01 4.440392593322170511e-02
3.500000000000000000e+01 4.422006675301385498e-02
3.525000000000000000e+01 4.368553759185980767e-02
3.550000000000000000e+01 4.338994594037996061e-02
3.575000000000000000e+01 4.313673209315951884e-02
3.600000000000000000e+01 4.294384187613206616e-02
3.625000000000000000e+01 4.260721545465731563e-02
3.650000000000000000e+01 4.224254633245756729e-02
3.675000000000000000e+01 4.196641063414300460e-02
3.700000000000000000e+01 4.162759151992585088e-02
3.725000000000000000e+01 4.123531403796577843e-02
3.750000000000000000e+01 4.116664446294754365e-02
3.775000000000000000e+01 4.086026340276286556e-02
3.800000000000000000e+01 4.073127551719413209e-02
3.825000000000000000e+01 4.009631326222751202e-02
3.850000000000000000e+01 4.021733366583541552e-02
3.875000000000000000e+01 3.970568493727372195e-02
3.900000000000000000e+01 3.943337499999999968e-02
3.925000000000000000e+01 3.942435925240798250e-02
3.950000000000000000e+01 3.898174443788147286e-02
3.975000000000000000e+01 3.868389047619047449e-02
4.000000000000000000e+01 3.817444631524413712e-02
4.025000000000000000e+01 3.861885651773375866e-02
4.050000000000000000e+01 3.807883780227010878e-02
4.075000000000000000e+01 3.774857076566125180e-02
4.100000000000000000e+01 3.776104673734508033e-02
4.125000000000000000e+01 3.746763507919863290e-02
4.150000000000000000e+01 3.711540270034258127e-02
4.175000000000000000e+01 3.688137266853590279e-02
4.200000000000000000e+01 3.690301416075000840e-02
4.225000000000000000e+01 3.668416182048040569e-02
4.250000000000000000e+01 3.646647135516527249e-02
4.275000000000000000e+01 3.605217846842074386e-02
4.300000000000000000e+01 3.646749551898321312e-02
4.325000000000000000e+01 3.606153351033872245e-02
4.350000000000000000e+01 3.551361886476640112e-02
4.375000000000000000e+01 3.605366509481287840e-02
4.400000000000000000e+01 3.542386172170039482e-02
4.425000000000000000e+01 3.486196891191709751e-02
4.450000000000000000e+01 3.519427080037963035e-02
4.475000000000000000e+01 3.576219444107294615e-02
4.500000000000000000e+01 4.016192332760561839e-02
4.525000000000000000e+01 3.720051867621444047e-02
4.550000000000000000e+01 3.788368321810182265e-02
4.575000000000000000e+01 3.440604181515799498e-02
4.600000000000000000e+01 3.463144491270318814e-02
4.625000000000000000e+01 3.648958981612446945e-02
4.650000000000000000e+01 3.253692541856925691e-02
4.675000000000000000e+01 3.451460557091218240e-02
4.700000000000000000e+01 3.437790599923577078e-02
4.725000000000000000e+01 3.288572597137014164e-02
4.750000000000000000e+01 3.399167148959625351e-02
4.775000000000000000e+01 3.297065625000000083e-02
4.800000000000000000e+01 3.350460727370208058e-02
4.825000000000000000e+01 3.231553483114314035e-02
4.850000000000000000e+01 3.388399001456209730e-02
4.875000000000000000e+01 3.280674525984871026e-02
4.900000000000000000e+01 3.282151224289911462e-02
4.925000000000000000e+01 3.304306111603188406e-02
4.950000000000000000e+01 3.012307292282236093e-02
4.975000000000000000e+01 3.526126096654275122e-02
5.000000000000000000e+01 3.670988996763754203e-02
5.025000000000000000e+01 3.063364580816622593e-02
5.050000000000000000e+01 3.747776154448212438e-02
5.075000000000000000e+01 3.107818005808325387e-02
5.100000000000000000e+01 3.151291784702549975e-02
5.125000000000000000e+01 3.052813986013985792e-02
5.150000000000000000e+01 4.082597309909415106e-02
5.175000000000000000e+01 3.449681137149442772e-02
5.200000000000000000e+01 3.267769514767932676e-02
5.225000000000000000e+01 3.717020216606498062e-02
5.250000000000000000e+01 3.008619196254389352e-02
5.275000000000000000e+01 3.224445394481150612e-02
5.300000000000000000e+01 3.216573636363636440e-02
5.325000000000000000e+01 2.834830570902393751e-02
5.350000000000000000e+01 2.811031446540880607e-02
5.375000000000000000e+01 2.967848021108179801e-02
5.400000000000000000e+01 2.650631889763779489e-02
5.425000000000000000e+01 2.809076093469143470e-02
5.450000000000000000e+01 2.835387530562347505e-02
5.475000000000000000e+01 2.608851690659524589e-02
5.500000000000000000e+01 2.600789015405224197e-02
5.525000000000000000e+01 2.611540362438220797e-02
5.550000000000000000e+01 2.570510094212651378e-02
5.575000000000000000e+01 2.603923452768729455e-02
5.600000000000000000e+01 2.567780000000000062e-02
5.625000000000000000e+01 2.476812884888678068e-02
5.650000000000000000e+01 2.427957129543336506e-02
5.675000000000000000e+01 2.401070603337612450e-02
5.700000000000000000e+01 2.614855670103093110e-02
5.725000000000000000e+01 2.435188139059304979e-02
5.750000000000000000e+01 2.259115072933549559e-02
5.775000000000000000e+01 2.451228687415426058e-02
5.800000000000000000e+01 2.341999999999999985e-02
5.825000000000000000e+01 2.309378109452736236e-02
5.850000000000000000e+01 2.602623600344530427e-02
5.875000000000000000e+01 2.288424040066778034e-02
5.900000000000000000e+01 2.224463700234191946e-02
5.925000000000000000e+01 2.438789189189189202e-02
5.950000000000000000e+01 2.181297385620915158e-02
5.975000000000000000e+01 2.323007672634271048e-02
6.000000000000000000e+01 2.590495867768595126e-02
6.025000000000000000e+01 2.474045070422534881e-02
6.050000000000000000e+01 2.262740506329113943e-02
6.075000000000000000e+01 2.306404494382022566e-02
6.100000000000000000e+01 2.266396866840731175e-02
6.125000000000000000e+01 2.309120689655172476e-02
6.150000000000000000e+01 2.863817232375978974e-02
6.175000000000000000e+01 2.372932551319648087e-02
6.200000000000000000e+01 2.194577586206896899e-02
6.225000000000000000e+01 2.719267973856209081e-02
6.250000000000000000e+01 2.202241379310344513e-02
6.275000000000000000e+01 2.668310810810810979e-02
6.300000000000000000e+01 2.552617647058823269e-02
6.325000000000000000e+01 3.063352517985611437e-02
6.350000000000000000e+01 2.548648648648648915e-02
6.375000000000000000e+01 2.507240740740740784e-02
6.400000000000000000e+01 3.286474999999999813e-02
6.425000000000000000e+01 2.783706666666666343e-02
6.450000000000000000e+01 2.540880952380952448e-02
6.475000000000000000e+01 2.552202531645569872e-02
6.500000000000000000e+01 3.669814814814814641e-02
6.525000000000000000e+01 4.617879999999999902e-02
6.550000000000000000e+01 5.785333333333333300e-02
6.575000000000000000e+01 2.480894736842105541e-02
6.600000000000000000e+01 2.124230769230769228e-02
6.625000000000000000e+01 7.305789473684211333e-02
6.650000000000000000e+01 6.188285714285714917e-02
6.675000000000000000e+01 2.274105263157894657e-02
6.700000000000000000e+01 2.179249999999999937e-02
6.725000000000000000e+01 2.294500000000000012e-02
6.750000000000000000e+01 1.660999999999999976e-02
6.775000000000000000e+01 2.669333333333333627e-02
6.800000000000000000e+01 4.683999999999999969e-02
6.825000000000000000e+01 1.333999999999999943e-02
6.850000000000000000e+01 1.333999999999999943e-02
