# r C
4.525000000000000000e+01 3.429584478420746874e-02
4.550000000000000000e+01 3.486614204902577230e-02
4.575000000000000000e+01 3.155358161083392926e-02
4.600000000000000000e+01 3.179931667670077983e-02
4.625000000000000000e+01 3.369893635077793326e-02
4.650000000000000000e+01 2.982684573372728146e-02
4.675000000000000000e+01 3.188315330640017348e-02
4.700000000000000000e+01 3.169352693924340492e-02
4.725000000000000000e+01 3.022204669393319804e-02
4.750000000000000000e+01 3.132908915529833416e-02
4.775000000000000000e+01 3.030572265624999900e-02
4.800000000000000000e+01 3.101101599499597739e-02
4.825000000000000000e+01 2.987608591210965184e-02
4.850000000000000000e+01 3.134138131890992079e-02
4.875000000000000000e+01 3.034751350820316315e-02
4.900000000000000000e+01 3.034443095004897215e-02
4.925000000000000000e+01 3.073958901682905323e-02
4.950000000000000000e+01 2.786897766221486938e-02
4.975000000000000000e+01 3.299287137546468018e-02
5.000000000000000000e+01 3.466559870550162126e-02
5.025000000000000000e+01 2.842598695337037948e-02
5.050000000000000000e+01 3.522032350639185683e-02
5.075000000000000000e+01 2.899829622458857670e-02
5.100000000000000000e+01 2.954413314447592101e-02
5.125000000000000000e+01 2.871304895104894936e-02
5.150000000000000000e+01 3.881590447433434093e-02
5.175000000000000000e+01 3.257880138301959272e-02
5.200000000000000000e+01 3.099463080168776349e-02
5.225000000000000000e+01 3.543210830324909633e-02
5.250000000000000000e+01 2.852474834178696586e-02
5.275000000000000000e+01 3.057046249514186118e-02
5.300000000000000000e+01 3.079147272727272497e-02
5.325000000000000000e+01 2.665485267034991071e-02
5.350000000000000000e+01 2.656514824797843663e-02
5.375000000000000000e+01 2.792317678100263850e-02
5.400000000000000000e+01 2.507120570866141693e-02
5.425000000000000000e+01 2.637079688436189465e-02
5.450000000000000000e+01 2.672540342298288657e-02
5.475000000000000000e+01 2.463339136257114079e-02
5.500000000000000000e+01 2.418617548559946415e-02
5.525000000000000000e+01 2.472260296540362487e-02
5.550000000000000000e+01 2.427375504710632334e-02
5.575000000000000000e+01 2.469806188925081566e-02
5.600000000000000000e+01 2.423267999999999950e-02
5.625000000000000000e+01 2.339319753671246019e-02
5.650000000000000000e+01 2.285903075489282427e-02
5.675000000000000000e+01 2.224495507060333596e-02
5.700000000000000000e+01 2.533713402061855621e-02
5.725000000000000000e+01 2.277695296523517265e-02
5.750000000000000000e+01 2.117351701782820006e-02
5.775000000000000000e+01 2.329607577807848301e-02
5.800000000000000000e+01 2.220738993710691736e-02
5.825000000000000000e+01 2.167845771144278483e-02
5.850000000000000000e+01 2.542582256675279817e-02
5.875000000000000000e+01 2.135752921535893217e-02
5.900000000000000000e+01 2.107723653395784241e-02
5.925000000000000000e+01 2.363005405405405393e-02
5.950000000000000000e+01 2.045248366013072139e-02
5.975000000000000000e+01 2.237237851662404048e-02
6.000000000000000000e+01 2.532085399449035892e-02
6.025000000000000000e+01 2.389284507042253522e-02
6.050000000000000000e+01 2.144689873417721798e-02
6.075000000000000000e+01 2.237014981273408379e-02
6.100000000000000000e+01 2.208308093994778079e-02
6.125000000000000000e+01 2.181913793103448448e-02
6.150000000000000000e+01 2.823253263707571972e-02
6.175000000000000000e+01 2.282275659824047065e-02
6.200000000000000000e+01 2.135025862068965635e-02
6.225000000000000000e+01 2.647254901960784459e-02
6.250000000000000000e+01 2.127698275862068694e-02
6.275000000000000000e+01 2.563743243243243181e-02
6.300000000000000000e+01 2.525980392156862778e-02
6.325000000000000000e+01 3.078244604316546923e-02
6.350000000000000000e+01 2.448540540540540544e-02
6.375000000000000000e+01 2.494851851851851571e-02
6.400000000000000000e+01 3.252800000000000136e-02
6.425000000000000000e+01 2.729946666666666771e-02
6.450000000000000000e+01 2.544642857142857470e-02
6.475000000000000000e+01 2.523113924050632631e-02
6.500000000000000000e+01 3.646629629629629527e-02
6.525000000000000000e+01 4.586720000000000380e-02
6.550000000000000000e+01 5.687249999999999944e-02
6.575000000000000000e+01 2.395368421052631799e-02
6.600000000000000000e+01 1.995384615384615534e-02
6.625000000000000000e+01 7.304736842105263861e-02
6.650000000000000000e+01 5.646000000000000324e-02
6.675000000000000000e+01 2.170000000000000054e-02
6.700000000000000000e+01 2.103999999999999967e-02
6.725000000000000000e+01 2.050000000000000086e-02
6.750000000000000000e+01 1.354999999999999954e-02
6.775000000000000000e+01 2.691999999999999948e-02
6.800000000000000000e+01 5.365999999999999936e-02
6.825000000000000000e+01 1.051999999999999984e-02
6.850000000000000000e+01 1.051999999999999984e-02
