# r C
4.375000000000000000e+01 3.485977726497441545e-03
4.400000000000000000e+01 3.386747361285949356e-03
4.425000000000000000e+01 3.249326424870466364e-03
4.450000000000000000e+01 3.444318253717178376e-03
4.475000000000000000e+01 3.667682971234373108e-03
4.500000000000000000e+01 9.468699413402855911e-03
4.525000000000000000e+01 5.758664602283723906e-03
4.550000000000000000e+01 5.827394091766184558e-03
4.575000000000000000e+01 4.068960560703254598e-03
4.600000000000000000e+01 4.272886815171583925e-03
4.625000000000000000e+01 4.968577086280056079e-03
4.650000000000000000e+01 3.413729071537290310e-03
4.675000000000000000e+01 4.469470550712311384e-03
4.700000000000000000e+01 4.573310406317666714e-03
4.725000000000000000e+01 4.073369120654396491e-03
4.750000000000000000e+01 4.595711726608791084e-03
4.775000000000000000e+01 4.169187500000000150e-03
4.800000000000000000e+01 4.360630864087213128e-03
4.825000000000000000e+01 3.867110357496114301e-03
4.850000000000000000e+01 4.391849386311629140e-03
4.875000000000000000e+01 4.056960408684546354e-03
4.900000000000000000e+01 4.254934378060724366e-03
4.925000000000000000e+01 3.973899025686448115e-03
4.950000000000000000e+01 2.977229641886301563e-03
4.975000000000000000e+01 5.031533085501858557e-03
5.000000000000000000e+01 6.429818770226537403e-03
5.025000000000000000e+01 3.298659096400096465e-03
5.050000000000000000e+01 6.779467779806939466e-03
5.075000000000000000e+01 4.063736689254597925e-03
5.100000000000000000e+01 4.499549575070821948e-03
5.125000000000000000e+01 4.072303030303030258e-03
5.150000000000000000e+01 1.176697227559703532e-02
5.175000000000000000e+01 8.296338839800229681e-03
5.200000000000000000e+01 5.932721518987341125e-03
5.225000000000000000e+01 8.807595667870034978e-03
5.250000000000000000e+01 4.331915723761217175e-03
5.275000000000000000e+01 5.449459774582199843e-03
5.300000000000000000e+01 5.218018181818181653e-03
5.325000000000000000e+01 3.362279005524861954e-03
5.350000000000000000e+01 3.098957771787960204e-03
5.375000000000000000e+01 3.818765171503957744e-03
5.400000000000000000e+01 2.879616141732283235e-03
5.425000000000000000e+01 3.065380467345715874e-03
5.450000000000000000e+01 3.364400977995110273e-03
5.475000000000000000e+01 3.037094074322062125e-03
5.500000000000000000e+01 2.570917615539182813e-03
5.525000000000000000e+01 3.322586490939044828e-03
5.550000000000000000e+01 2.818102288021533987e-03
5.575000000000000000e+01 3.955586319218240901e-03
5.600000000000000000e+01 3.026379999999999956e-03
5.625000000000000000e+01 2.872145902415916725e-03
5.650000000000000000e+01 2.849226467847157558e-03
5.675000000000000000e+01 2.827008985879332376e-03
5.700000000000000000e+01 4.284402061855670414e-03
5.725000000000000000e+01 2.855153374233128892e-03
5.750000000000000000e+01 2.741004862236628894e-03
5.775000000000000000e+01 3.231096075778078398e-03
5.800000000000000000e+01 4.060660377358490600e-03
5.825000000000000000e+01 2.747761194029850820e-03
5.850000000000000000e+01 4.611059431524547683e-03
5.875000000000000000e+01 2.798530884808013344e-03
5.900000000000000000e+01 3.504309133489461395e-03
5.925000000000000000e+01 4.576194594594594489e-03
5.950000000000000000e+01 2.641339869281045510e-03
5.975000000000000000e+01 4.342813299232736735e-03
6.000000000000000000e+01 5.361928374655646964e-03
6.025000000000000000e+01 6.235042253521127370e-03
6.050000000000000000e+01 3.364746835443037723e-03
6.075000000000000000e+01 3.988951310861423537e-03
6.100000000000000000e+01 4.016187989556135873e-03
6.125000000000000000e+01 2.912241379310344727e-03
6.150000000000000000e+01 8.769869451697128934e-03
6.175000000000000000e+01 5.260058651026393133e-03
6.200000000000000000e+01 5.293534482758621186e-03
6.225000000000000000e+01 5.092287581699345839e-03
6.250000000000000000e+01 4.776034482758620588e-03
6.275000000000000000e+01 8.029189189189189432e-03
6.300000000000000000e+01 4.088529411764706134e-03
6.325000000000000000e+01 1.395165467625899235e-02
6.350000000000000000e+01 7.721621621621621925e-03
6.375000000000000000e+01 3.577037037037036991e-03
6.400000000000000000e+01 2.006724999999999828e-02
6.425000000000000000e+01 9.055999999999999814e-03
6.450000000000000000e+01 3.623095238095237758e-03
6.475000000000000000e+01 6.313670886075949118e-03
6.500000000000000000e+01 1.445962962962963130e-02
6.525000000000000000e+01 2.529239999999999614e-02
6.550000000000000000e+01 3.967416666666666314e-02
6.575000000000000000e+01 6.364736842105263304e-03
6.600000000000000000e+01 1.721538461538461634e-03
6.625000000000000000e+01 5.017052631578947791e-02
6.650000000000000000e+01 2.635857142857142565e-02
6.675000000000000000e+01 4.544210526315789478e-03
6.700000000000000000e+01 3.550000000000000204e-03
6.725000000000000000e+01 3.287500000000000058e-03
6.750000000000000000e+01 1.100000000000000039e-04
6.775000000000000000e+01 2.000000000000000042e-03
6.800000000000000000e+01 5.819999999999999653e-03
6.825000000000000000e+01 6.000000000000000152e-05
6.850000000000000000e+01 6.000000000000000152e-05
