# r C
0.000000000000000000e+00 3.096790228660701860e-01
1.000000000000000000e+00 1.529565786602662125e-01
2.000000000000000000e+00 1.104067753111766942e-01
3.000000000000000000e+00 8.143088895681001305e-02
4.000000000000000000e+00 6.526158697978262646e-02
5.000000000000000000e+00 5.515837208764257787e-02
6.000000000000000000e+00 4.785458879618593314e-02
7.000000000000000000e+00 4.210187568959176257e-02
8.000000000000000000e+00 3.769849597761455035e-02
9.000000000000000000e+00 3.460649946649262815e-02
1.000000000000000000e+01 3.113735857638296606e-02
1.100000000000000000e+01 2.905474155474155329e-02
1.200000000000000000e+01 2.710646954050397600e-02
1.300000000000000000e+01 2.458473103504021234e-02
1.400000000000000000e+01 2.298321833205554249e-02
1.500000000000000000e+01 2.174549803282666352e-02
1.600000000000000000e+01 1.998293147083635840e-02
1.700000000000000000e+01 1.838317046053016685e-02
1.800000000000000000e+01 1.736800127612059264e-02
1.900000000000000000e+01 1.600686369298039147e-02
2.000000000000000000e+01 1.476380678489641607e-02
2.100000000000000000e+01 1.398123797935392661e-02
2.200000000000000000e+01 1.343661026862898525e-02
2.300000000000000000e+01 1.277558795239801606e-02
2.400000000000000000e+01 1.219321643334017255e-02
2.500000000000000000e+01 1.158743916261084118e-02
2.600000000000000000e+01 1.080251705588485163e-02
2.700000000000000000e+01 1.056777827666435451e-02
2.800000000000000000e+01 1.010932879290258983e-02
2.900000000000000000e+01 9.832823308307668542e-03
3.000000000000000000e+01 9.302592149863269516e-03
3.100000000000000000e+01 9.069487185005057489e-03
3.200000000000000000e+01 8.842657890612757449e-03
3.300000000000000000e+01 8.290910449573592189e-03
3.400000000000000000e+01 8.323695775595600643e-03
3.500000000000000000e+01 8.133380799810133871e-03
3.600000000000000000e+01 7.717531554080930140e-03
3.700000000000000000e+01 7.502718804671616032e-03
3.800000000000000000e+01 7.372725733560814634e-03
3.900000000000000000e+01 6.934073211390468297e-03
4.000000000000000000e+01 6.652299665400101744e-03
4.100000000000000000e+01 6.588772584838989421e-03
4.200000000000000000e+01 6.772817742394085863e-03
4.300000000000000000e+01 6.738170560470978579e-03
4.400000000000000000e+01 6.744295894687121241e-03
4.500000000000000000e+01 6.521545663278927561e-03
4.600000000000000000e+01 6.575843515598081210e-03
4.700000000000000000e+01 6.870534438410974380e-03
4.800000000000000000e+01 6.920666241077128543e-03
4.900000000000000000e+01 7.032406037289138517e-03
5.000000000000000000e+01 7.461705677164955954e-03
5.100000000000000000e+01 8.159485279781634667e-03
5.200000000000000000e+01 7.351906570986351148e-03
5.300000000000000000e+01 6.745812626541505645e-03
5.400000000000000000e+01 6.553891662044740267e-03
5.500000000000000000e+01 6.442539512456469351e-03
5.600000000000000000e+01 6.045156591405680818e-03
5.700000000000000000e+01 6.197398622800305915e-03
5.800000000000000000e+01 4.921700223713646773e-03
5.900000000000000000e+01 3.978978978978978814e-03
6.000000000000000000e+01 4.730983302411873558e-03
6.100000000000000000e+01 5.357142857142857192e-03
6.200000000000000000e+01 4.497907949790795265e-03
6.300000000000000000e+01 5.906593406593406426e-03
6.400000000000000000e+01 4.225352112676055913e-03
6.500000000000000000e+01 5.158730158730158617e-03
6.600000000000000000e+01 7.812500000000000000e-03
6.700000000000000000e+01 1.607142857142856984e-02
6.800000000000000000e+01 0.000000000000000000e+00
6.900000000000000000e+01 0.000000000000000000e+00
