# r C
0.000000000000000000e+00 3.497869620792500855e-01
1.000000000000000000e+00 1.788057313259146242e-01
2.000000000000000000e+00 1.295136661106120746e-01
3.000000000000000000e+00 9.348976089154303892e-02
4.000000000000000000e+00 7.599819789378836621e-02
5.000000000000000000e+00 6.478795030193655602e-02
6.000000000000000000e+00 5.603796621994825561e-02
7.000000000000000000e+00 4.766458256712026442e-02
8.000000000000000000e+00 4.318817768450507188e-02
9.000000000000000000e+00 3.915944100858791133e-02
1.000000000000000000e+01 3.523082608448462050e-02
1.100000000000000000e+01 3.224842287342287450e-02
1.200000000000000000e+01 2.958547054300536203e-02
1.300000000000000000e+01 2.698237885462555219e-02
1.400000000000000000e+01 2.523334915361493541e-02
1.500000000000000000e+01 2.405844324661594175e-02
1.600000000000000000e+01 2.242353495124678811e-02
1.700000000000000000e+01 2.129439990637252075e-02
1.800000000000000000e+01 2.046099856436433412e-02
1.900000000000000000e+01 1.916520769639482036e-02
2.000000000000000000e+01 1.823720509133514370e-02
2.100000000000000000e+01 1.711190485535973513e-02
2.200000000000000000e+01 1.608075212675365642e-02
2.300000000000000000e+01 1.511513871338852899e-02
2.400000000000000000e+01 1.437207026626051605e-02
2.500000000000000000e+01 1.350470983779871077e-02
2.600000000000000000e+01 1.276793950298192593e-02
2.700000000000000000e+01 1.204294052818482424e-02
2.800000000000000000e+01 1.121426651133614061e-02
2.900000000000000000e+01 1.078727528559761568e-02
3.000000000000000000e+01 1.034239958080204400e-02
3.100000000000000000e+01 1.004863457358669276e-02
3.200000000000000000e+01 9.802538787023976768e-03
3.300000000000000000e+01 9.666813006155600130e-03
3.400000000000000000e+01 9.445507496267636915e-03
3.500000000000000000e+01 9.049483802064791846e-03
3.600000000000000000e+01 8.591635379376582476e-03
3.700000000000000000e+01 8.248616955884439592e-03
3.800000000000000000e+01 7.924931299897111994e-03
3.900000000000000000e+01 7.623712635016327219e-03
4.000000000000000000e+01 7.324335053592695780e-03
4.100000000000000000e+01 7.473831588772584730e-03
4.200000000000000000e+01 7.487915837361387196e-03
4.300000000000000000e+01 7.396254504237790087e-03
4.400000000000000000e+01 7.512373441767810842e-03
4.500000000000000000e+01 7.701617927130983109e-03
4.600000000000000000e+01 8.242996103792837870e-03
4.700000000000000000e+01 8.831094598456702000e-03
4.800000000000000000e+01 8.835819163136207632e-03
4.900000000000000000e+01 9.218703758508434848e-03
5.000000000000000000e+01 9.645619533896162764e-03
5.100000000000000000e+01 9.728992006239032403e-03
5.200000000000000000e+01 9.251442240045025869e-03
5.300000000000000000e+01 9.350266887539112823e-03
5.400000000000000000e+01 9.271584396376410242e-03
5.500000000000000000e+01 8.170372354674524523e-03
5.600000000000000000e+01 7.501820830298616509e-03
5.700000000000000000e+01 7.651109410864575557e-03
5.800000000000000000e+01 6.599552572706935544e-03
5.900000000000000000e+01 4.654654654654654528e-03
6.000000000000000000e+01 4.406307977736548774e-03
6.100000000000000000e+01 3.061224489795918210e-03
6.200000000000000000e+01 2.824267782426778412e-03
6.300000000000000000e+01 2.609890109890109725e-03
6.400000000000000000e+01 1.173708920187793454e-03
6.500000000000000000e+01 0.000000000000000000e+00
6.600000000000000000e+01 0.000000000000000000e+00
6.700000000000000000e+01 0.000000000000000000e+00
6.800000000000000000e+01 0.000000000000000000e+00
6.900000000000000000e+01 0.000000000000000000e+00
