# r C
0.000000000000000000e+00 3.307626547223426194e-01
1.000000000000000000e+00 2.272076225603196498e-01
2.000000000000000000e+00 1.855752508722468830e-01
3.000000000000000000e+00 1.546604439232502071e-01
4.000000000000000000e+00 1.326010689647053320e-01
5.000000000000000000e+00 1.194259808827414365e-01
6.000000000000000000e+00 1.079700543741899943e-01
7.000000000000000000e+00 9.787129490316469338e-02
8.000000000000000000e+00 9.082647817871791762e-02
9.000000000000000000e+00 8.421393114654726619e-02
1.000000000000000000e+01 7.781488438971219390e-02
1.100000000000000000e+01 7.360429168939806865e-02
1.200000000000000000e+01 6.951614565752274599e-02
1.300000000000000000e+01 6.566668616896793875e-02
1.400000000000000000e+01 6.245623466691598707e-02
1.500000000000000000e+01 6.010754868170803400e-02
1.600000000000000000e+01 5.722865842770254868e-02
1.700000000000000000e+01 5.512193549575435808e-02
1.800000000000000000e+01 5.345516826158983742e-02
1.900000000000000000e+01 5.146509257399189269e-02
2.000000000000000000e+01 5.011932978015861545e-02
2.100000000000000000e+01 4.877024281462331856e-02
2.200000000000000000e+01 4.705419255196512801e-02
2.300000000000000000e+01 4.557197199247745717e-02
2.400000000000000000e+01 4.447181752537909122e-02
2.500000000000000000e+01 4.307173632252920409e-02
2.600000000000000000e+01 4.230106517867870258e-02
2.700000000000000000e+01 4.102416191742823404e-02
2.800000000000000000e+01 3.983479109687518976e-02
2.900000000000000000e+01 3.907204676740875376e-02
3.000000000000000000e+01 3.760371325378004947e-02
3.100000000000000000e+01 3.686728166895911207e-02
3.200000000000000000e+01 3.628748859917377279e-02
3.300000000000000000e+01 3.464300084439835004e-02
3.400000000000000000e+01 3.396460999409747772e-02
3.500000000000000000e+01 3.351316384075869043e-02
3.600000000000000000e+01 3.272284363236097754e-02
3.700000000000000000e+01 3.165888817906492569e-02
3.800000000000000000e+01 3.086982349962722263e-02
3.900000000000000000e+01 2.998504513600512567e-02
4.000000000000000000e+01 2.896951766887486540e-02
4.100000000000000000e+01 2.827305097626236358e-02
4.200000000000000000e+01 2.764409633643903283e-02
4.300000000000000000e+01 2.682553045661537766e-02
4.400000000000000000e+01 2.582292648385359907e-02
4.500000000000000000e+01 2.489987497181741713e-02
4.600000000000000000e+01 2.408601268871647313e-02
4.700000000000000000e+01 2.369801888622695071e-02
4.800000000000000000e+01 2.304674011991085167e-02
4.900000000000000000e+01 2.222270999022025323e-02
5.000000000000000000e+01 2.177119871084213371e-02
5.100000000000000000e+01 2.137865491858425421e-02
5.200000000000000000e+01 2.075114564654313709e-02
5.300000000000000000e+01 2.039379962249735292e-02
5.400000000000000000e+01 1.976134703682533300e-02
5.500000000000000000e+01 1.873495232137102270e-02
5.600000000000000000e+01 1.792185358343190843e-02
5.700000000000000000e+01 1.690065277653581347e-02
5.800000000000000000e+01 1.591607431408501375e-02
5.900000000000000000e+01 1.392536393995395978e-02
6.000000000000000000e+01 1.297717632801454260e-02
6.100000000000000000e+01 1.183670012281370400e-02
6.200000000000000000e+01 1.055508434643294760e-02
6.300000000000000000e+01 1.056602283050914366e-02
6.400000000000000000e+01 9.039884766304077252e-03
6.500000000000000000e+01 8.242964764703895886e-03
6.600000000000000000e+01 6.420247903213834907e-03
6.700000000000000000e+01 5.852096782658898835e-03
6.800000000000000000e+01 6.032625423207140999e-03
6.900000000000000000e+01 5.453306066802999542e-03
7.000000000000000000e+01 6.571087216248506710e-03
7.100000000000000000e+01 6.560372031224049466e-03
7.200000000000000000e+01 6.305718634485757423e-03
7.300000000000000000e+01 6.924315619967793579e-03
7.400000000000000000e+01 1.966568338249754296e-03
7.500000000000000000e+01 0.000000000000000000e+00
7.600000000000000000e+01 0.000000000000000000e+00
7.700000000000000000e+01 0.000000000000000000e+00
7.800000000000000000e+01 0.000000000000000000e+00
7.900000000000000000e+01 0.000000000000000000e+00
