# r C
0.000000000000000000e+00 3.272758740048459791e-01
1.000000000000000000e+00 2.287709991158267120e-01
2.000000000000000000e+00 1.904593857075442542e-01
3.000000000000000000e+00 1.595210152495594447e-01
4.000000000000000000e+00 1.399823042091995484e-01
5.000000000000000000e+00 1.293754059506862231e-01
6.000000000000000000e+00 1.196211478982104615e-01
7.000000000000000000e+00 1.113553158254417669e-01
8.000000000000000000e+00 1.058420876979260100e-01
9.000000000000000000e+00 1.008269239281767982e-01
1.000000000000000000e+01 9.635316913634174585e-02
1.100000000000000000e+01 9.286034051721495097e-02
1.200000000000000000e+01 8.912467245270444538e-02
1.300000000000000000e+01 8.513148650479350488e-02
1.400000000000000000e+01 8.123603047191325921e-02
1.500000000000000000e+01 7.834369654201776834e-02
1.600000000000000000e+01 7.499450701704976630e-02
1.700000000000000000e+01 7.212161058314904560e-02
1.800000000000000000e+01 6.964493707021278401e-02
1.900000000000000000e+01 6.673004166498761047e-02
2.000000000000000000e+01 6.440615639817336147e-02
2.100000000000000000e+01 6.159139876145745818e-02
2.200000000000000000e+01 5.964833301589805847e-02
2.300000000000000000e+01 5.736968841349041059e-02
2.400000000000000000e+01 5.534685498241372764e-02
2.500000000000000000e+01 5.365551511271026558e-02
2.600000000000000000e+01 5.187629714114765783e-02
2.700000000000000000e+01 5.018921656415601534e-02
2.800000000000000000e+01 4.866776516655572926e-02
2.900000000000000000e+01 4.701347006170157605e-02
3.000000000000000000e+01 4.576523940170062338e-02
3.100000000000000000e+01 4.411690158904338355e-02
3.200000000000000000e+01 4.242639846792436303e-02
3.300000000000000000e+01 4.126419106739019627e-02
3.400000000000000000e+01 4.062822882767636729e-02
3.500000000000000000e+01 3.981227733091190907e-02
3.600000000000000000e+01 3.914925048058257029e-02
3.700000000000000000e+01 3.826840674443297841e-02
3.800000000000000000e+01 3.726515594894422995e-02
3.900000000000000000e+01 3.640258295725305737e-02
4.000000000000000000e+01 3.572325916049875344e-02
4.100000000000000000e+01 3.491762807861292783e-02
4.200000000000000000e+01 3.441830544068653214e-02
4.300000000000000000e+01 3.408270727157212271e-02
4.400000000000000000e+01 3.334365455343820533e-02
4.500000000000000000e+01 3.265025153161201649e-02
4.600000000000000000e+01 3.190608413603302634e-02
4.700000000000000000e+01 3.103412952012806272e-02
4.800000000000000000e+01 3.001121763365752551e-02
4.900000000000000000e+01 2.915462690333401469e-02
5.000000000000000000e+01 2.814529036406460821e-02
5.100000000000000000e+01 2.767900107155430584e-02
5.200000000000000000e+01 2.762243925106355746e-02
5.300000000000000000e+01 2.754633847377051942e-02
5.400000000000000000e+01 2.770323273192683983e-02
5.500000000000000000e+01 2.779185566226591991e-02
5.600000000000000000e+01 2.732302513937099123e-02
5.700000000000000000e+01 2.648949263800884357e-02
5.800000000000000000e+01 2.505339978640085466e-02
5.900000000000000000e+01 2.424650373436258027e-02
6.000000000000000000e+01 2.326034853962708621e-02
6.100000000000000000e+01 2.219959067362586858e-02
6.200000000000000000e+01 2.184766597577985497e-02
6.300000000000000000e+01 1.984981032747542076e-02
6.400000000000000000e+01 1.806917914300464750e-02
6.500000000000000000e+01 1.721419853539463141e-02
6.600000000000000000e+01 1.412818745692625763e-02
6.700000000000000000e+01 1.118639443408667167e-02
6.800000000000000000e+01 8.088315662913979354e-03
6.900000000000000000e+01 3.875329815303430077e-03
7.000000000000000000e+01 1.755926251097453912e-03
7.100000000000000000e+01 6.189395502372601514e-04
7.200000000000000000e+01 0.000000000000000000e+00
7.300000000000000000e+01 0.000000000000000000e+00
7.400000000000000000e+01 0.000000000000000000e+00
7.500000000000000000e+01 0.000000000000000000e+00
7.600000000000000000e+01 0.000000000000000000e+00
7.700000000000000000e+01 nan
