# r C
0.000000000000000000e+00 3.542774685631828735e-01
1.000000000000000000e+00 1.854579991557619156e-01
2.000000000000000000e+00 1.359705078286803093e-01
3.000000000000000000e+00 1.001748370836266222e-01
4.000000000000000000e+00 8.172841521135955356e-02
5.000000000000000000e+00 7.123336687912333598e-02
6.000000000000000000e+00 6.148862775892531551e-02
7.000000000000000000e+00 5.399727995742541892e-02
8.000000000000000000e+00 5.017037211969906790e-02
9.000000000000000000e+00 4.570347595184379164e-02
1.000000000000000000e+01 4.223171382808328655e-02
1.100000000000000000e+01 4.006611570247933796e-02
1.200000000000000000e+01 3.793000103022299563e-02
1.300000000000000000e+01 3.603423320154262866e-02
1.400000000000000000e+01 3.373379813766318874e-02
1.500000000000000000e+01 3.201144930189213367e-02
1.600000000000000000e+01 3.038837327509930422e-02
1.700000000000000000e+01 2.827493967339456474e-02
1.800000000000000000e+01 2.710382513661202183e-02
1.900000000000000000e+01 2.603431887538145903e-02
2.000000000000000000e+01 2.503798423526772468e-02
2.100000000000000000e+01 2.420315288964886360e-02
2.200000000000000000e+01 2.339366664476709781e-02
2.300000000000000000e+01 2.275495973728013099e-02
2.400000000000000000e+01 2.184106836707071231e-02
2.500000000000000000e+01 2.147363840742621058e-02
2.600000000000000000e+01 2.096093383591863743e-02
2.700000000000000000e+01 2.078627735189476911e-02
2.800000000000000000e+01 2.028923934470804047e-02
2.900000000000000000e+01 1.960420762328913755e-02
3.000000000000000000e+01 2.012060597146639318e-02
3.100000000000000000e+01 1.944921149100805116e-02
3.200000000000000000e+01 1.876614510295962837e-02
3.300000000000000000e+01 1.831239567776508925e-02
3.400000000000000000e+01 1.792818469610154078e-02
3.500000000000000000e+01 1.760290476243351471e-02
3.600000000000000000e+01 1.738913801694070768e-02
3.700000000000000000e+01 1.693360320323843843e-02
3.800000000000000000e+01 1.638330010271282777e-02
3.900000000000000000e+01 1.669900864796456524e-02
4.000000000000000000e+01 1.631761514787960846e-02
4.100000000000000000e+01 1.553524007203687350e-02
4.200000000000000000e+01 1.549999352926712502e-02
4.300000000000000000e+01 1.479222089716539755e-02
4.400000000000000000e+01 1.423678880500828595e-02
4.500000000000000000e+01 1.396853450316390757e-02
4.600000000000000000e+01 1.406018175074183994e-02
4.700000000000000000e+01 1.295868175110673898e-02
4.800000000000000000e+01 1.239570334483349259e-02
4.900000000000000000e+01 1.152514577259475259e-02
5.000000000000000000e+01 1.083407061851524196e-02
5.100000000000000000e+01 1.018466703973139320e-02
5.200000000000000000e+01 9.683350357507660919e-03
5.300000000000000000e+01 9.287966368891224789e-03
5.400000000000000000e+01 9.470524017467249131e-03
5.500000000000000000e+01 8.920748705694942632e-03
5.600000000000000000e+01 9.323632444085152432e-03
5.700000000000000000e+01 1.038732394366197187e-02
5.800000000000000000e+01 1.050724637681159368e-02
5.900000000000000000e+01 1.012486427795874014e-02
6.000000000000000000e+01 1.117681845062093449e-02
6.100000000000000000e+01 9.198312236286919005e-03
6.200000000000000000e+01 9.133964817320703797e-03
6.300000000000000000e+01 9.282371294851793353e-03
6.400000000000000000e+01 7.848101265822785347e-03
6.500000000000000000e+01 7.676348547717841940e-03
6.600000000000000000e+01 1.168831168831168874e-02
6.700000000000000000e+01 8.666666666666666269e-03
6.800000000000000000e+01 0.000000000000000000e+00
6.900000000000000000e+01 0.000000000000000000e+00
7.000000000000000000e+01 0.000000000000000000e+00
