# r C
0.000000000000000000e+00 3.314265536723163819e-01
1.000000000000000000e+00 1.688500844934416878e-01
2.000000000000000000e+00 1.223122482823975343e-01
3.000000000000000000e+00 9.115598340768568675e-02
4.000000000000000000e+00 7.533637899743413080e-02
5.000000000000000000e+00 6.423922829581993343e-02
6.000000000000000000e+00 5.515983659706912012e-02
7.000000000000000000e+00 4.866178383188445727e-02
8.000000000000000000e+00 4.468259866233816741e-02
9.000000000000000000e+00 4.015581641064938645e-02
1.000000000000000000e+01 3.621927864666454194e-02
1.100000000000000000e+01 3.396841743906625632e-02
1.200000000000000000e+01 3.161602528228593667e-02
1.300000000000000000e+01 2.888434846132773362e-02
1.400000000000000000e+01 2.725193259015309261e-02
1.500000000000000000e+01 2.597903267048248463e-02
1.600000000000000000e+01 2.404977123088940932e-02
1.700000000000000000e+01 2.272828433445351834e-02
1.800000000000000000e+01 2.170783769977377084e-02
1.900000000000000000e+01 2.044848157807956437e-02
2.000000000000000000e+01 1.987772454943089254e-02
2.100000000000000000e+01 1.917696443304109724e-02
2.200000000000000000e+01 1.799539652646997209e-02
2.300000000000000000e+01 1.704779653584740165e-02
2.400000000000000000e+01 1.626124133864071883e-02
2.500000000000000000e+01 1.537645811240721111e-02
2.600000000000000000e+01 1.460270703204790549e-02
2.700000000000000000e+01 1.408261621224852524e-02
2.800000000000000000e+01 1.339649182633900933e-02
2.900000000000000000e+01 1.280772533198461585e-02
3.000000000000000000e+01 1.234256430472060670e-02
3.100000000000000000e+01 1.189961168590862942e-02
3.200000000000000000e+01 1.139892041654724450e-02
3.300000000000000000e+01 1.151269292207269916e-02
3.400000000000000000e+01 1.144407062566830946e-02
3.500000000000000000e+01 1.090368608799048740e-02
3.600000000000000000e+01 1.128070886947117428e-02
3.700000000000000000e+01 1.114987864077669928e-02
3.800000000000000000e+01 1.085170187892855326e-02
3.900000000000000000e+01 1.063443560342480255e-02
4.000000000000000000e+01 1.032125899831520983e-02
4.100000000000000000e+01 9.307996687218184073e-03
4.200000000000000000e+01 8.495557350565428184e-03
4.300000000000000000e+01 7.323978641500062357e-03
4.400000000000000000e+01 6.993710691823899588e-03
4.500000000000000000e+01 5.919787306256364158e-03
4.600000000000000000e+01 5.004498907408201115e-03
4.700000000000000000e+01 4.300373134328358028e-03
4.800000000000000000e+01 3.701752705679532598e-03
4.900000000000000000e+01 2.998178980228928189e-03
5.000000000000000000e+01 2.225647942961749785e-03
5.100000000000000000e+01 1.546877947557064601e-03
5.200000000000000000e+01 1.097222222222222305e-03
5.300000000000000000e+01 1.277715144682450279e-03
5.400000000000000000e+01 9.604519774011299445e-04
5.500000000000000000e+01 9.209744503862150530e-04
5.600000000000000000e+01 1.027960526315789417e-03
5.700000000000000000e+01 5.819592628516003516e-04
5.800000000000000000e+01 2.225519287833827812e-04
5.900000000000000000e+01 0.000000000000000000e+00
6.000000000000000000e+01 0.000000000000000000e+00
6.100000000000000000e+01 0.000000000000000000e+00
6.200000000000000000e+01 0.000000000000000000e+00
6.300000000000000000e+01 0.000000000000000000e+00
6.400000000000000000e+01 0.000000000000000000e+00
6.500000000000000000e+01 0.000000000000000000e+00
6.600000000000000000e+01 nan
