# r C
0.000000000000000000e+00 3.461787645461114615e-01
1.000000000000000000e+00 1.760987780692214177e-01
2.000000000000000000e+00 1.256657701840425967e-01
3.000000000000000000e+00 9.219881788911149512e-02
4.000000000000000000e+00 7.586879343967198319e-02
5.000000000000000000e+00 6.424023410972040660e-02
6.000000000000000000e+00 5.510984011438970626e-02
7.000000000000000000e+00 4.655671168991156600e-02
8.000000000000000000e+00 4.141749235165997217e-02
9.000000000000000000e+00 3.705431497853892142e-02
1.000000000000000000e+01 3.325247729149462955e-02
1.100000000000000000e+01 2.981016000667080501e-02
1.200000000000000000e+01 2.742979829771905603e-02
1.300000000000000000e+01 2.462676024922303558e-02
1.400000000000000000e+01 2.274981501015476207e-02
1.500000000000000000e+01 2.086829365705653722e-02
1.600000000000000000e+01 1.922435683689435043e-02
1.700000000000000000e+01 1.845948075267044020e-02
1.800000000000000000e+01 1.753068548508700600e-02
1.900000000000000000e+01 1.690039554117224105e-02
2.000000000000000000e+01 1.582001748946657016e-02
2.100000000000000000e+01 1.526904956379556214e-02
2.200000000000000000e+01 1.496491970063473786e-02
2.300000000000000000e+01 1.409171532037543396e-02
2.400000000000000000e+01 1.383530601543186793e-02
2.500000000000000000e+01 1.280636195592909331e-02
2.600000000000000000e+01 1.184636691183367681e-02
2.700000000000000000e+01 1.140354817724581124e-02
2.800000000000000000e+01 1.089707354739552665e-02
2.900000000000000000e+01 1.063264221158958037e-02
3.000000000000000000e+01 1.056581244641598832e-02
3.100000000000000000e+01 1.043473835662701854e-02
3.200000000000000000e+01 1.024351622014893493e-02
3.300000000000000000e+01 9.950010314670378747e-03
3.400000000000000000e+01 9.831682363238929828e-03
3.500000000000000000e+01 9.694410514621757194e-03
3.600000000000000000e+01 9.462446568904322314e-03
3.700000000000000000e+01 9.404498719163420506e-03
3.800000000000000000e+01 9.434245310380003774e-03
3.900000000000000000e+01 9.309163679222118293e-03
4.000000000000000000e+01 9.027788913297949552e-03
4.100000000000000000e+01 8.294253517183453744e-03
4.200000000000000000e+01 8.108230601885424438e-03
4.300000000000000000e+01 7.717732139325969749e-03
4.400000000000000000e+01 7.674321862493365363e-03
4.500000000000000000e+01 7.607931007529767677e-03
4.600000000000000000e+01 7.497540516750375583e-03
4.700000000000000000e+01 6.895825040391504769e-03
4.800000000000000000e+01 6.272029856935517483e-03
4.900000000000000000e+01 5.531570426335672037e-03
5.000000000000000000e+01 4.625292740046838512e-03
5.100000000000000000e+01 5.189732142857142634e-03
5.200000000000000000e+01 5.139694254085397894e-03
5.300000000000000000e+01 3.651505445227418503e-03
5.400000000000000000e+01 3.481055027446779918e-03
5.500000000000000000e+01 4.127493694106856501e-03
5.600000000000000000e+01 3.492839678658749610e-03
5.700000000000000000e+01 3.083247687564234178e-03
5.800000000000000000e+01 0.000000000000000000e+00
5.900000000000000000e+01 0.000000000000000000e+00
6.000000000000000000e+01 0.000000000000000000e+00
6.100000000000000000e+01 0.000000000000000000e+00
6.200000000000000000e+01 0.000000000000000000e+00
6.300000000000000000e+01 nan
